service_id,date,exception_type
133:20250930,20250929,1
816:20250930,20250929,1
142:20250930,20250929,1
603:20250930,20250929,2
143:20250930,20250929,1
622:20250930,20250929,2
164:20250930,20250929,1
647:20250930,20250929,2
171:20250930,20250929,1
421:20250930,20250929,1
145:20250930,20250929,1
125:20250930,20250929,1
624:20250930,20250929,2
416:20250930,20250929,1
139:20250930,20250929,1
153:20250930,20250928,2
503:20250930,20250928,2
607:20250930,20250928,1
101:20250930,20250928,2
665:20250930,20250928,1
148:20250930,20250928,2
523:20250930,20250928,2
107:20250930,20250928,2
636:20250930,20250928,1
627:20250930,20250928,1
651:20250930,20250928,1
124:20250930,20250928,2
643:20250930,20250928,1
604:20250930,20250928,1
158:20250930,20250928,2
161:20250930,20250928,2
118:20250930,20250928,2
138:20250930,20250928,2
165:20250930,20250928,2
814:20250930,20250928,2
106:20250930,20250928,2
608:20250930,20250928,1
816:20250930,20250928,2
409:20250930,20250928,2
510:20250930,20250928,2
652:20250930,20250928,1
631:20250930,20250928,1
109:20250930,20250928,2
502:20250930,20250928,2
135:20250930,20250928,2
626:20250930,20250928,1
159:20250930,20250928,2
807:20250930,20250928,2
173:20250930,20250928,2
428:20250930,20250928,2
134:20250930,20250928,2
113:20250930,20250928,2
103:20250930,20250928,2
429:20250930,20250928,2
171:20250930,20250928,2
661:20250930,20250928,1
174:20250930,20250928,2
167:20250930,20250928,2
514:20250930,20250928,2
612:20250930,20250928,1
168:20250930,20250928,2
155:20250930,20250928,2
526:20250930,20250928,2
663:20250930,20250928,1
659:20250930,20250928,1
144:20250930,20250928,2
136:20250930,20250928,2
657:20250930,20250928,1
630:20250930,20250928,1
404:20250930,20250928,2
401:20250930,20250928,2
111:20250930,20250928,2
515:20250930,20250928,2
137:20250930,20250928,2
656:20250930,20250928,1
145:20250930,20250928,2
129:20250930,20250928,2
614:20250930,20250928,1
653:20250930,20250928,1
150:20250930,20250928,2
425:20250930,20250928,2
605:20250930,20250928,1
638:20250930,20250928,1
506:20250930,20250928,2
412:20250930,20250928,2
170:20250930,20250928,2
417:20250930,20250928,2
162:20250930,20250928,2
163:20250930,20250928,2
633:20250930,20250928,1
126:20250930,20250928,2
620:20250930,20250928,1
141:20250930,20250928,2
121:20250930,20250928,2
125:20250930,20250928,2
644:20250930,20250928,1
139:20250930,20250928,2
151:20250930,20250928,2
822:20250930,20250928,2
147:20250930,20250928,2
116:20250930,20250928,2
110:20250930,20250928,2
149:20250930,20250928,2
637:20250930,20250928,1
108:20250930,20250928,2
117:20250930,20250928,2
413:20250930,20250928,2
646:20250930,20250928,1
518:20250930,20250928,2
645:20250930,20250928,1
130:20250930,20250928,2
143:20250930,20250928,2
172:20250930,20250928,2
157:20250930,20250928,2
127:20250930,20250928,2
527:20250930,20250928,2
522:20250930,20250928,2
142:20250930,20250928,2
650:20250930,20250928,1
611:20250930,20250928,1
140:20250930,20250928,2
664:20250930,20250928,1
146:20250930,20250928,2
632:20250930,20250928,1
122:20250930,20250928,2
628:20250930,20250928,1
660:20250930,20250928,1
647:20250930,20250928,1
655:20250930,20250928,1
131:20250930,20250928,2
114:20250930,20250928,2
809:20250930,20250928,2
105:20250930,20250928,2
104:20250930,20250928,2
164:20250930,20250928,2
507:20250930,20250928,2
641:20250930,20250928,1
154:20250930,20250928,2
618:20250930,20250928,1
820:20250930,20250928,2
635:20250930,20250928,1
511:20250930,20250928,2
616:20250930,20250928,1
601:20250930,20250928,1
642:20250930,20250928,1
176:20250930,20250928,2
102:20250930,20250928,2
519:20250930,20250928,2
166:20250930,20250928,2
662:20250930,20250928,1
617:20250930,20250928,1
120:20250930,20250928,2
609:20250930,20250928,1
119:20250930,20250928,2
610:20250930,20250928,1
648:20250930,20250928,1
615:20250930,20250928,1
629:20250930,20250928,1
622:20250930,20250928,1
156:20250930,20250928,2
805:20250930,20250928,2
123:20250930,20250928,2
649:20250930,20250928,1
625:20250930,20250928,1
613:20250930,20250928,1
603:20250930,20250928,1
623:20250930,20250928,1
619:20250930,20250928,1
133:20250930,20250928,2
634:20250930,20250928,1
654:20250930,20250928,1
811:20250930,20250928,2
115:20250930,20250928,2
408:20250930,20250928,2
668:20250930,20250928,1
624:20250930,20250928,1
169:20250930,20250928,2
152:20250930,20250928,2
640:20250930,20250928,1
621:20250930,20250928,1
405:20250930,20250928,2
112:20250930,20250928,2
602:20250930,20250928,1
639:20250930,20250928,1
424:20250930,20250928,2
420:20250930,20250928,2
128:20250930,20250928,2
658:20250930,20250928,1
606:20250930,20250928,1
416:20250930,20250928,2
132:20250930,20250928,2
421:20250930,20250928,2
160:20250930,20250928,2
120:20250930,20250926,1
603:20250930,20250926,2
807:20250930,20250926,1
643:20250930,20250926,2
609:20250930,20250926,2
628:20250930,20250926,2
637:20250930,20250926,2
608:20250930,20250926,2
606:20250930,20250926,2
648:20250930,20250926,2
659:20250930,20250926,2
105:20250930,20250926,1
149:20250930,20250926,1
168:20250930,20250926,1
622:20250930,20250926,2
634:20250930,20250926,2
626:20250930,20250926,2
174:20250930,20250926,1
656:20250930,20250926,2
121:20250930,20250926,1
511:20250930,20250926,1
164:20250930,20250926,1
128:20250930,20250926,1
605:20250930,20250926,2
649:20250930,20250926,2
630:20250930,20250926,2
132:20250930,20250926,1
134:20250930,20250926,1
158:20250930,20250926,1
420:20250930,20250926,1
114:20250930,20250926,1
635:20250930,20250926,2
668:20250930,20250926,2
662:20250930,20250926,2
172:20250930,20250926,1
602:20250930,20250926,2
159:20250930,20250926,1
653:20250930,20250926,2
123:20250930,20250926,1
155:20250930,20250926,1
113:20250930,20250926,1
144:20250930,20250926,1
660:20250930,20250926,2
162:20250930,20250926,1
117:20250930,20250926,1
657:20250930,20250926,2
625:20250930,20250926,2
623:20250930,20250926,2
640:20250930,20250926,2
103:20250930,20250926,1
425:20250930,20250926,1
601:20250930,20250926,2
809:20250930,20250926,1
604:20250930,20250926,2
647:20250930,20250926,2
130:20250930,20250926,1
658:20250930,20250926,2
514:20250930,20250926,1
638:20250930,20250926,2
173:20250930,20250926,1
661:20250930,20250926,2
618:20250930,20250926,2
655:20250930,20250926,2
108:20250930,20250926,1
413:20250930,20250926,1
429:20250930,20250926,1
665:20250930,20250926,2
152:20250930,20250926,1
106:20250930,20250926,1
644:20250930,20250926,2
139:20250930,20250926,1
135:20250930,20250926,1
143:20250930,20250926,1
124:20250930,20250926,1
171:20250930,20250926,1
522:20250930,20250926,1
129:20250930,20250926,1
503:20250930,20250926,1
527:20250930,20250926,1
646:20250930,20250926,2
118:20250930,20250926,1
428:20250930,20250926,1
613:20250930,20250926,2
523:20250930,20250926,1
645:20250930,20250926,2
424:20250930,20250926,1
104:20250930,20250926,1
141:20250930,20250926,1
607:20250930,20250926,2
627:20250930,20250926,2
401:20250930,20250926,1
519:20250930,20250926,1
163:20250930,20250926,1
417:20250930,20250926,1
112:20250930,20250926,1
145:20250930,20250926,1
620:20250930,20250926,2
421:20250930,20250926,1
107:20250930,20250926,1
405:20250930,20250926,1
157:20250930,20250926,1
153:20250930,20250926,1
109:20250930,20250926,1
633:20250930,20250926,2
621:20250930,20250926,2
166:20250930,20250926,1
412:20250930,20250926,1
110:20250930,20250926,1
631:20250930,20250926,2
119:20250930,20250926,1
642:20250930,20250926,2
147:20250930,20250926,1
127:20250930,20250926,1
615:20250930,20250926,2
131:20250930,20250926,1
116:20250930,20250926,1
652:20250930,20250926,2
156:20250930,20250926,1
507:20250930,20250926,1
614:20250930,20250926,2
664:20250930,20250926,2
822:20250930,20250926,1
518:20250930,20250926,1
126:20250930,20250926,1
138:20250930,20250926,1
624:20250930,20250926,2
176:20250930,20250926,1
639:20250930,20250926,2
122:20250930,20250926,1
408:20250930,20250926,1
102:20250930,20250926,1
154:20250930,20250926,1
805:20250930,20250926,1
150:20250930,20250926,1
526:20250930,20250926,1
816:20250930,20250926,1
142:20250930,20250926,1
650:20250930,20250926,2
629:20250930,20250926,2
814:20250930,20250926,1
811:20250930,20250926,1
610:20250930,20250926,2
611:20250930,20250926,2
515:20250930,20250926,1
165:20250930,20250926,1
169:20250930,20250926,1
502:20250930,20250926,1
510:20250930,20250926,1
654:20250930,20250926,2
160:20250930,20250926,1
136:20250930,20250926,1
125:20250930,20250926,1
409:20250930,20250926,1
151:20250930,20250926,1
146:20250930,20250926,1
133:20250930,20250926,1
161:20250930,20250926,1
148:20250930,20250926,1
641:20250930,20250926,2
820:20250930,20250926,1
101:20250930,20250926,1
111:20250930,20250926,1
115:20250930,20250926,1
137:20250930,20250926,1
663:20250930,20250926,2
612:20250930,20250926,2
616:20250930,20250926,2
140:20250930,20250926,1
170:20250930,20250926,1
651:20250930,20250926,2
632:20250930,20250926,2
404:20250930,20250926,1
617:20250930,20250926,2
619:20250930,20250926,2
167:20250930,20250926,1
636:20250930,20250926,2
416:20250930,20250926,1
506:20250930,20250926,1
506:20250930,20250927,2
120:20250930,20250927,2
603:20250930,20250927,1
807:20250930,20250927,2
643:20250930,20250927,1
609:20250930,20250927,1
628:20250930,20250927,1
637:20250930,20250927,1
608:20250930,20250927,1
606:20250930,20250927,1
648:20250930,20250927,1
659:20250930,20250927,1
105:20250930,20250927,2
149:20250930,20250927,2
168:20250930,20250927,2
622:20250930,20250927,1
634:20250930,20250927,1
626:20250930,20250927,1
174:20250930,20250927,2
656:20250930,20250927,1
121:20250930,20250927,2
164:20250930,20250927,2
128:20250930,20250927,2
511:20250930,20250927,2
605:20250930,20250927,1
649:20250930,20250927,1
630:20250930,20250927,1
132:20250930,20250927,2
134:20250930,20250927,2
158:20250930,20250927,2
420:20250930,20250927,2
114:20250930,20250927,2
668:20250930,20250927,1
635:20250930,20250927,1
172:20250930,20250927,2
662:20250930,20250927,1
602:20250930,20250927,1
159:20250930,20250927,2
653:20250930,20250927,1
113:20250930,20250927,2
123:20250930,20250927,2
155:20250930,20250927,2
660:20250930,20250927,1
162:20250930,20250927,2
144:20250930,20250927,2
117:20250930,20250927,2
657:20250930,20250927,1
625:20250930,20250927,1
623:20250930,20250927,1
103:20250930,20250927,2
640:20250930,20250927,1
425:20250930,20250927,2
601:20250930,20250927,1
647:20250930,20250927,1
130:20250930,20250927,2
809:20250930,20250927,2
604:20250930,20250927,1
658:20250930,20250927,1
514:20250930,20250927,2
638:20250930,20250927,1
173:20250930,20250927,2
661:20250930,20250927,1
618:20250930,20250927,1
108:20250930,20250927,2
413:20250930,20250927,2
655:20250930,20250927,1
429:20250930,20250927,2
665:20250930,20250927,1
106:20250930,20250927,2
644:20250930,20250927,1
152:20250930,20250927,2
139:20250930,20250927,2
135:20250930,20250927,2
124:20250930,20250927,2
143:20250930,20250927,2
171:20250930,20250927,2
522:20250930,20250927,2
503:20250930,20250927,2
129:20250930,20250927,2
527:20250930,20250927,2
646:20250930,20250927,1
118:20250930,20250927,2
428:20250930,20250927,2
523:20250930,20250927,2
613:20250930,20250927,1
645:20250930,20250927,1
424:20250930,20250927,2
104:20250930,20250927,2
141:20250930,20250927,2
607:20250930,20250927,1
627:20250930,20250927,1
401:20250930,20250927,2
519:20250930,20250927,2
163:20250930,20250927,2
112:20250930,20250927,2
417:20250930,20250927,2
145:20250930,20250927,2
620:20250930,20250927,1
421:20250930,20250927,2
107:20250930,20250927,2
405:20250930,20250927,2
157:20250930,20250927,2
109:20250930,20250927,2
153:20250930,20250927,2
633:20250930,20250927,1
621:20250930,20250927,1
412:20250930,20250927,2
166:20250930,20250927,2
110:20250930,20250927,2
631:20250930,20250927,1
642:20250930,20250927,1
119:20250930,20250927,2
147:20250930,20250927,2
127:20250930,20250927,2
116:20250930,20250927,2
615:20250930,20250927,1
131:20250930,20250927,2
652:20250930,20250927,1
156:20250930,20250927,2
614:20250930,20250927,1
664:20250930,20250927,1
507:20250930,20250927,2
822:20250930,20250927,2
518:20250930,20250927,2
624:20250930,20250927,1
126:20250930,20250927,2
138:20250930,20250927,2
176:20250930,20250927,2
639:20250930,20250927,1
122:20250930,20250927,2
408:20250930,20250927,2
102:20250930,20250927,2
154:20250930,20250927,2
805:20250930,20250927,2
150:20250930,20250927,2
526:20250930,20250927,2
816:20250930,20250927,2
142:20250930,20250927,2
814:20250930,20250927,2
650:20250930,20250927,1
629:20250930,20250927,1
610:20250930,20250927,1
611:20250930,20250927,1
515:20250930,20250927,2
811:20250930,20250927,2
165:20250930,20250927,2
169:20250930,20250927,2
502:20250930,20250927,2
654:20250930,20250927,1
510:20250930,20250927,2
160:20250930,20250927,2
136:20250930,20250927,2
151:20250930,20250927,2
125:20250930,20250927,2
409:20250930,20250927,2
161:20250930,20250927,2
148:20250930,20250927,2
641:20250930,20250927,1
146:20250930,20250927,2
133:20250930,20250927,2
820:20250930,20250927,2
111:20250930,20250927,2
115:20250930,20250927,2
101:20250930,20250927,2
137:20250930,20250927,2
663:20250930,20250927,1
612:20250930,20250927,1
616:20250930,20250927,1
140:20250930,20250927,2
170:20250930,20250927,2
651:20250930,20250927,1
632:20250930,20250927,1
404:20250930,20250927,2
619:20250930,20250927,1
617:20250930,20250927,1
167:20250930,20250927,2
636:20250930,20250927,1
416:20250930,20250927,2
121:20250930,20250925,1
408:20250930,20250925,1
124:20250930,20250925,1
158:20250930,20250925,1
527:20250930,20250925,1
148:20250930,20250925,1
162:20250930,20250925,1
660:20250930,20250925,2
633:20250930,20250925,2
413:20250930,20250925,1
128:20250930,20250925,1
602:20250930,20250925,2
405:20250930,20250925,1
424:20250930,20250925,1
165:20250930,20250925,1
659:20250930,20250925,2
665:20250930,20250925,2
503:20250930,20250925,1
522:20250930,20250925,1
649:20250930,20250925,2
169:20250930,20250925,1
613:20250930,20250925,2
420:20250930,20250925,1
144:20250930,20250925,1
130:20250930,20250925,1
110:20250930,20250925,1
601:20250930,20250925,2
663:20250930,20250925,2
620:20250930,20250925,2
157:20250930,20250925,1
417:20250930,20250925,1
134:20250930,20250925,1
125:20250930,20250925,1
107:20250930,20250925,1
805:20250930,20250925,1
429:20250930,20250925,1
605:20250930,20250925,2
653:20250930,20250925,2
624:20250930,20250925,2
138:20250930,20250925,1
123:20250930,20250925,1
627:20250930,20250925,2
506:20250930,20250925,1
610:20250930,20250925,2
154:20250930,20250925,1
109:20250930,20250925,1
606:20250930,20250925,2
147:20250930,20250925,1
639:20250930,20250925,2
126:20250930,20250925,1
638:20250930,20250925,2
428:20250930,20250925,1
652:20250930,20250925,2
135:20250930,20250925,1
650:20250930,20250925,2
113:20250930,20250925,1
661:20250930,20250925,2
644:20250930,20250925,2
101:20250930,20250925,1
643:20250930,20250925,2
119:20250930,20250925,1
111:20250930,20250925,1
612:20250930,20250925,2
161:20250930,20250925,1
523:20250930,20250925,1
122:20250930,20250925,1
174:20250930,20250925,1
141:20250930,20250925,1
104:20250930,20250925,1
136:20250930,20250925,1
176:20250930,20250925,1
171:20250930,20250925,1
619:20250930,20250925,2
621:20250930,20250925,2
636:20250930,20250925,2
655:20250930,20250925,2
625:20250930,20250925,2
156:20250930,20250925,1
640:20250930,20250925,2
609:20250930,20250925,2
626:20250930,20250925,2
118:20250930,20250925,1
658:20250930,20250925,2
115:20250930,20250925,1
646:20250930,20250925,2
635:20250930,20250925,2
811:20250930,20250925,1
102:20250930,20250925,1
510:20250930,20250925,1
425:20250930,20250925,1
634:20250930,20250925,2
637:20250930,20250925,2
167:20250930,20250925,1
657:20250930,20250925,2
139:20250930,20250925,1
155:20250930,20250925,1
614:20250930,20250925,2
133:20250930,20250925,1
642:20250930,20250925,2
514:20250930,20250925,1
617:20250930,20250925,2
519:20250930,20250925,1
820:20250930,20250925,1
632:20250930,20250925,2
645:20250930,20250925,2
140:20250930,20250925,1
153:20250930,20250925,1
173:20250930,20250925,1
662:20250930,20250925,2
112:20250930,20250925,1
120:20250930,20250925,1
172:20250930,20250925,1
603:20250930,20250925,2
630:20250930,20250925,2
622:20250930,20250925,2
117:20250930,20250925,1
656:20250930,20250925,2
641:20250930,20250925,2
664:20250930,20250925,2
160:20250930,20250925,1
105:20250930,20250925,1
152:20250930,20250925,1
816:20250930,20250925,1
150:20250930,20250925,1
129:20250930,20250925,1
604:20250930,20250925,2
628:20250930,20250925,2
409:20250930,20250925,1
648:20250930,20250925,2
159:20250930,20250925,1
149:20250930,20250925,1
404:20250930,20250925,1
607:20250930,20250925,2
164:20250930,20250925,1
616:20250930,20250925,2
518:20250930,20250925,1
807:20250930,20250925,1
611:20250930,20250925,2
511:20250930,20250925,1
137:20250930,20250925,1
114:20250930,20250925,1
168:20250930,20250925,1
132:20250930,20250925,1
103:20250930,20250925,1
170:20250930,20250925,1
618:20250930,20250925,2
526:20250930,20250925,1
146:20250930,20250925,1
143:20250930,20250925,1
131:20250930,20250925,1
615:20250930,20250925,2
647:20250930,20250925,2
106:20250930,20250925,1
631:20250930,20250925,2
814:20250930,20250925,1
401:20250930,20250925,1
166:20250930,20250925,1
623:20250930,20250925,2
507:20250930,20250925,1
116:20250930,20250925,1
822:20250930,20250925,1
502:20250930,20250925,1
809:20250930,20250925,1
142:20250930,20250925,1
654:20250930,20250925,2
608:20250930,20250925,2
629:20250930,20250925,2
515:20250930,20250925,1
145:20250930,20250925,1
151:20250930,20250925,1
108:20250930,20250925,1
651:20250930,20250925,2
163:20250930,20250925,1
416:20250930,20250925,1
668:20250930,20250925,2
412:20250930,20250925,1
127:20250930,20250925,1
421:20250930,20250925,1
102:20250930,20250924,1
425:20250930,20250924,1
409:20250930,20250924,1
629:20250930,20250924,2
606:20250930,20250924,2
169:20250930,20250924,1
123:20250930,20250924,1
151:20250930,20250924,1
154:20250930,20250924,1
814:20250930,20250924,1
130:20250930,20250924,1
627:20250930,20250924,2
152:20250930,20250924,1
650:20250930,20250924,2
523:20250930,20250924,1
503:20250930,20250924,1
120:20250930,20250924,1
125:20250930,20250924,1
153:20250930,20250924,1
619:20250930,20250924,2
158:20250930,20250924,1
155:20250930,20250924,1
119:20250930,20250924,1
816:20250930,20250924,1
121:20250930,20250924,1
615:20250930,20250924,2
668:20250930,20250924,2
408:20250930,20250924,1
518:20250930,20250924,1
171:20250930,20250924,1
665:20250930,20250924,2
157:20250930,20250924,1
405:20250930,20250924,1
645:20250930,20250924,2
613:20250930,20250924,2
617:20250930,20250924,2
103:20250930,20250924,1
642:20250930,20250924,2
113:20250930,20250924,1
805:20250930,20250924,1
136:20250930,20250924,1
168:20250930,20250924,1
618:20250930,20250924,2
137:20250930,20250924,1
170:20250930,20250924,1
637:20250930,20250924,2
664:20250930,20250924,2
143:20250930,20250924,1
129:20250930,20250924,1
616:20250930,20250924,2
624:20250930,20250924,2
163:20250930,20250924,1
632:20250930,20250924,2
807:20250930,20250924,1
515:20250930,20250924,1
604:20250930,20250924,2
610:20250930,20250924,2
111:20250930,20250924,1
156:20250930,20250924,1
522:20250930,20250924,1
109:20250930,20250924,1
526:20250930,20250924,1
160:20250930,20250924,1
643:20250930,20250924,2
104:20250930,20250924,1
412:20250930,20250924,1
429:20250930,20250924,1
657:20250930,20250924,2
132:20250930,20250924,1
134:20250930,20250924,1
628:20250930,20250924,2
656:20250930,20250924,2
620:20250930,20250924,2
614:20250930,20250924,2
605:20250930,20250924,2
147:20250930,20250924,1
142:20250930,20250924,1
116:20250930,20250924,1
401:20250930,20250924,1
655:20250930,20250924,2
127:20250930,20250924,1
150:20250930,20250924,1
612:20250930,20250924,2
661:20250930,20250924,2
646:20250930,20250924,2
428:20250930,20250924,1
631:20250930,20250924,2
114:20250930,20250924,1
112:20250930,20250924,1
105:20250930,20250924,1
510:20250930,20250924,1
822:20250930,20250924,1
607:20250930,20250924,2
117:20250930,20250924,1
131:20250930,20250924,1
107:20250930,20250924,1
