service_id,date,exception_type
643:20260630,20260628,1
522:20260630,20260628,2
112:20260630,20260628,2
157:20260630,20260628,2
141:20260630,20260628,2
153:20260630,20260628,2
409:20260630,20260628,2
627:20260630,20260628,1
137:20260630,20260628,2
132:20260630,20260628,2
166:20260630,20260628,2
M149:20260630,20260628,2
M143:20260630,20260628,2
651:20260630,20260628,1
814:20260630,20260628,2
608:20260630,20260628,1
502:20260630,20260628,2
519:20260630,20260628,2
511:20260630,20260628,2
630:20260630,20260628,1
M166:20260630,20260628,2
110:20260630,20260628,2
424:20260630,20260628,2
M165:20260630,20260628,2
M127:20260630,20260628,2
615:20260630,20260628,1
M151:20260630,20260628,2
124:20260630,20260628,2
639:20260630,20260628,1
M164:20260630,20260628,2
151:20260630,20260628,2
118:20260630,20260628,2
M167:20260630,20260628,2
510:20260630,20260628,2
642:20260630,20260628,1
655:20260630,20260628,1
825:20260630,20260628,2
421:20260630,20260628,2
M134:20260630,20260628,2
605:20260630,20260628,1
M119:20260630,20260628,2
176:20260630,20260628,2
514:20260630,20260628,2
905:20260630,20260628,2
145:20260630,20260628,2
660:20260630,20260628,1
M174:20260630,20260628,2
626:20260630,20260628,1
104:20260630,20260628,2
M118:20260630,20260628,2
154:20260630,20260628,2
M147:20260630,20260628,2
130:20260630,20260628,2
M171:20260630,20260628,2
807:20260630,20260628,2
M109:20260630,20260628,2
M128:20260630,20260628,2
M130:20260630,20260628,2
634:20260630,20260628,1
127:20260630,20260628,2
M161:20260630,20260628,2
633:20260630,20260628,1
M157:20260630,20260628,2
820:20260630,20260628,2
108:20260630,20260628,2
621:20260630,20260628,1
638:20260630,20260628,1
656:20260630,20260628,1
M115:20260630,20260628,2
654:20260630,20260628,1
128:20260630,20260628,2
662:20260630,20260628,1
M176:20260630,20260628,2
611:20260630,20260628,1
149:20260630,20260628,2
809:20260630,20260628,2
M152:20260630,20260628,2
607:20260630,20260628,1
413:20260630,20260628,2
641:20260630,20260628,1
M103:20260630,20260628,2
106:20260630,20260628,2
657:20260630,20260628,1
647:20260630,20260628,1
659:20260630,20260628,1
M160:20260630,20260628,2
169:20260630,20260628,2
518:20260630,20260628,2
152:20260630,20260628,2
635:20260630,20260628,1
664:20260630,20260628,1
117:20260630,20260628,2
M145:20260630,20260628,2
613:20260630,20260628,1
116:20260630,20260628,2
131:20260630,20260628,2
663:20260630,20260628,1
M129:20260630,20260628,2
115:20260630,20260628,2
M111:20260630,20260628,2
135:20260630,20260628,2
604:20260630,20260628,1
405:20260630,20260628,2
M114:20260630,20260628,2
653:20260630,20260628,1
M101:20260630,20260628,2
156:20260630,20260628,2
M102:20260630,20260628,2
527:20260630,20260628,2
640:20260630,20260628,1
155:20260630,20260628,2
111:20260630,20260628,2
105:20260630,20260628,2
616:20260630,20260628,1
429:20260630,20260628,2
416:20260630,20260628,2
162:20260630,20260628,2
122:20260630,20260628,2
170:20260630,20260628,2
425:20260630,20260628,2
612:20260630,20260628,1
140:20260630,20260628,2
417:20260630,20260628,2
M146:20260630,20260628,2
138:20260630,20260628,2
M133:20260630,20260628,2
171:20260630,20260628,2
503:20260630,20260628,2
M170:20260630,20260628,2
650:20260630,20260628,1
404:20260630,20260628,2
163:20260630,20260628,2
121:20260630,20260628,2
811:20260630,20260628,2
M135:20260630,20260628,2
637:20260630,20260628,1
M150:20260630,20260628,2
819:20260630,20260628,2
M136:20260630,20260628,2
M140:20260630,20260628,2
M148:20260630,20260628,2
M172:20260630,20260628,2
133:20260630,20260628,2
M158:20260630,20260628,2
515:20260630,20260628,2
644:20260630,20260628,1
M142:20260630,20260628,2
649:20260630,20260628,1
M159:20260630,20260628,2
617:20260630,20260628,1
668:20260630,20260628,1
103:20260630,20260628,2
618:20260630,20260628,1
174:20260630,20260628,2
160:20260630,20260628,2
M163:20260630,20260628,2
646:20260630,20260628,1
126:20260630,20260628,2
173:20260630,20260628,2
M121:20260630,20260628,2
M116:20260630,20260628,2
602:20260630,20260628,1
142:20260630,20260628,2
M137:20260630,20260628,2
M155:20260630,20260628,2
412:20260630,20260628,2
107:20260630,20260628,2
M154:20260630,20260628,2
159:20260630,20260628,2
165:20260630,20260628,2
120:20260630,20260628,2
665:20260630,20260628,1
840:20260630,20260628,2
134:20260630,20260628,2
428:20260630,20260628,2
109:20260630,20260628,2
648:20260630,20260628,1
148:20260630,20260628,2
M126:20260630,20260628,2
M144:20260630,20260629,2
168:20260630,20260629,1
628:20260630,20260629,2
167:20260630,20260629,1
645:20260630,20260629,2
623:20260630,20260629,2
523:20260630,20260629,1
614:20260630,20260629,2
114:20260630,20260629,1
658:20260630,20260629,2
643:20260630,20260629,2
522:20260630,20260629,1
112:20260630,20260629,1
157:20260630,20260629,1
141:20260630,20260629,1
153:20260630,20260629,1
409:20260630,20260629,1
627:20260630,20260629,2
137:20260630,20260629,1
132:20260630,20260629,1
166:20260630,20260629,1
M149:20260630,20260629,2
M143:20260630,20260629,2
651:20260630,20260629,2
814:20260630,20260629,1
608:20260630,20260629,2
502:20260630,20260629,1
519:20260630,20260629,1
511:20260630,20260629,1
630:20260630,20260629,2
M166:20260630,20260629,2
110:20260630,20260629,1
424:20260630,20260629,1
M165:20260630,20260629,2
M127:20260630,20260629,2
615:20260630,20260629,2
M151:20260630,20260629,2
124:20260630,20260629,1
639:20260630,20260629,2
M164:20260630,20260629,2
151:20260630,20260629,1
118:20260630,20260629,1
M167:20260630,20260629,2
510:20260630,20260629,1
642:20260630,20260629,2
655:20260630,20260629,2
825:20260630,20260629,2
421:20260630,20260629,1
M134:20260630,20260629,2
605:20260630,20260629,2
M119:20260630,20260629,2
176:20260630,20260629,1
514:20260630,20260629,1
905:20260630,20260629,2
145:20260630,20260629,1
660:20260630,20260629,2
M174:20260630,20260629,2
626:20260630,20260629,2
104:20260630,20260629,1
M118:20260630,20260629,2
154:20260630,20260629,1
M147:20260630,20260629,2
130:20260630,20260629,1
M171:20260630,20260629,2
807:20260630,20260629,1
M109:20260630,20260629,2
M128:20260630,20260629,2
M130:20260630,20260629,2
634:20260630,20260629,2
127:20260630,20260629,1
M161:20260630,20260629,2
633:20260630,20260629,2
M157:20260630,20260629,2
820:20260630,20260629,1
108:20260630,20260629,1
621:20260630,20260629,2
638:20260630,20260629,2
656:20260630,20260629,2
M115:20260630,20260629,2
654:20260630,20260629,2
128:20260630,20260629,1
662:20260630,20260629,2
149:20260630,20260629,1
M176:20260630,20260629,2
611:20260630,20260629,2
809:20260630,20260629,1
M152:20260630,20260629,2
607:20260630,20260629,2
413:20260630,20260629,1
641:20260630,20260629,2
M103:20260630,20260629,2
106:20260630,20260629,1
657:20260630,20260629,2
647:20260630,20260629,2
659:20260630,20260629,2
M160:20260630,20260629,2
169:20260630,20260629,1
518:20260630,20260629,1
152:20260630,20260629,1
635:20260630,20260629,2
664:20260630,20260629,2
117:20260630,20260629,1
M145:20260630,20260629,2
613:20260630,20260629,2
116:20260630,20260629,1
131:20260630,20260629,1
663:20260630,20260629,2
M129:20260630,20260629,2
115:20260630,20260629,1
M111:20260630,20260629,2
135:20260630,20260629,1
604:20260630,20260629,2
405:20260630,20260629,1
M114:20260630,20260629,2
653:20260630,20260629,2
M101:20260630,20260629,2
156:20260630,20260629,1
M102:20260630,20260629,2
527:20260630,20260629,1
640:20260630,20260629,2
155:20260630,20260629,1
111:20260630,20260629,1
105:20260630,20260629,1
616:20260630,20260629,2
429:20260630,20260629,1
416:20260630,20260629,1
162:20260630,20260629,1
122:20260630,20260629,1
170:20260630,20260629,1
425:20260630,20260629,1
612:20260630,20260629,2
140:20260630,20260629,1
417:20260630,20260629,1
M146:20260630,20260629,2
138:20260630,20260629,1
M133:20260630,20260629,2
171:20260630,20260629,1
503:20260630,20260629,1
M170:20260630,20260629,2
650:20260630,20260629,2
163:20260630,20260629,1
404:20260630,20260629,1
121:20260630,20260629,1
811:20260630,20260629,1
M135:20260630,20260629,2
637:20260630,20260629,2
M150:20260630,20260629,2
819:20260630,20260629,2
M136:20260630,20260629,2
M140:20260630,20260629,2
M148:20260630,20260629,2
M172:20260630,20260629,2
133:20260630,20260629,1
M158:20260630,20260629,2
515:20260630,20260629,1
644:20260630,20260629,2
649:20260630,20260629,2
M142:20260630,20260629,2
M159:20260630,20260629,2
617:20260630,20260629,2
668:20260630,20260629,2
103:20260630,20260629,1
618:20260630,20260629,2
174:20260630,20260629,1
160:20260630,20260629,1
646:20260630,20260629,2
M163:20260630,20260629,2
126:20260630,20260629,1
173:20260630,20260629,1
M116:20260630,20260629,2
M121:20260630,20260629,2
602:20260630,20260629,2
142:20260630,20260629,1
M137:20260630,20260629,2
M155:20260630,20260629,2
412:20260630,20260629,1
107:20260630,20260629,1
M154:20260630,20260629,2
159:20260630,20260629,1
165:20260630,20260629,1
120:20260630,20260629,1
665:20260630,20260629,2
840:20260630,20260629,2
134:20260630,20260629,1
428:20260630,20260629,1
109:20260630,20260629,1
M126:20260630,20260629,2
648:20260630,20260629,2
148:20260630,20260629,1
901:20260630,20260629,2
M123:20260630,20260629,2
M122:20260630,20260629,2
420:20260630,20260629,1
143:20260630,20260629,1
M138:20260630,20260629,2
M106:20260630,20260629,2
M162:20260630,20260629,2
M141:20260630,20260629,2
903:20260630,20260629,2
139:20260630,20260629,1
M168:20260630,20260629,2
113:20260630,20260629,1
136:20260630,20260629,1
M104:20260630,20260629,2
625:20260630,20260629,2
620:20260630,20260629,2
401:20260630,20260629,1
M139:20260630,20260629,2
129:20260630,20260629,1
816:20260630,20260629,1
147:20260630,20260629,1
629:20260630,20260629,2
408:20260630,20260629,1
146:20260630,20260629,1
661:20260630,20260629,2
622:20260630,20260629,2
M153:20260630,20260629,2
M105:20260630,20260629,2
M131:20260630,20260629,2
M110:20260630,20260629,2
526:20260630,20260629,1
822:20260630,20260629,1
M120:20260630,20260629,2
603:20260630,20260629,2
123:20260630,20260629,1
M173:20260630,20260629,2
172:20260630,20260629,1
M108:20260630,20260629,2
M107:20260630,20260629,2
609:20260630,20260629,2
M112:20260630,20260629,2
150:20260630,20260629,1
M124:20260630,20260629,2
652:20260630,20260629,2
M117:20260630,20260629,2
158:20260630,20260629,1
619:20260630,20260629,2
507:20260630,20260629,1
610:20260630,20260629,2
848:20260630,20260629,2
636:20260630,20260629,2
631:20260630,20260629,2
M132:20260630,20260629,2
606:20260630,20260629,2
125:20260630,20260629,1
506:20260630,20260629,1
M113:20260630,20260629,2
601:20260630,20260629,2
M156:20260630,20260629,2
M169:20260630,20260629,2
119:20260630,20260629,1
624:20260630,20260629,2
632:20260630,20260629,2
101:20260630,20260629,1
161:20260630,20260629,1
164:20260630,20260629,1
144:20260630,20260629,1
805:20260630,20260629,1
M125:20260630,20260629,2
102:20260630,20260629,1
519:20260630,20260626,1
621:20260630,20260626,2
154:20260630,20260626,1
M125:20260630,20260626,2
142:20260630,20260626,1
176:20260630,20260626,1
M156:20260630,20260626,2
M148:20260630,20260626,2
M153:20260630,20260626,2
M141:20260630,20260626,2
150:20260630,20260626,1
653:20260630,20260626,2
131:20260630,20260626,1
123:20260630,20260626,1
M150:20260630,20260626,2
M158:20260630,20260626,2
421:20260630,20260626,1
615:20260630,20260626,2
M116:20260630,20260626,2
636:20260630,20260626,2
157:20260630,20260626,1
624:20260630,20260626,2
416:20260630,20260626,1
101:20260630,20260626,1
113:20260630,20260626,1
420:20260630,20260626,1
M105:20260630,20260626,2
518:20260630,20260626,1
522:20260630,20260626,1
M103:20260630,20260626,2
121:20260630,20260626,1
135:20260630,20260626,1
M170:20260630,20260626,2
515:20260630,20260626,1
155:20260630,20260626,1
661:20260630,20260626,2
619:20260630,20260626,2
147:20260630,20260626,1
M109:20260630,20260626,2
107:20260630,20260626,1
809:20260630,20260626,1
635:20260630,20260626,2
140:20260630,20260626,1
511:20260630,20260626,1
642:20260630,20260626,2
162:20260630,20260626,1
643:20260630,20260626,2
405:20260630,20260626,1
622:20260630,20260626,2
502:20260630,20260626,1
171:20260630,20260626,1
425:20260630,20260626,1
652:20260630,20260626,2
M106:20260630,20260626,2
905:20260630,20260626,2
634:20260630,20260626,2
M121:20260630,20260626,2
126:20260630,20260626,1
M108:20260630,20260626,2
M113:20260630,20260626,2
112:20260630,20260626,1
M163:20260630,20260626,2
118:20260630,20260626,1
822:20260630,20260626,1
665:20260630,20260626,2
527:20260630,20260626,1
106:20260630,20260626,1
848:20260630,20260626,2
M161:20260630,20260626,2
M164:20260630,20260626,2
608:20260630,20260626,2
825:20260630,20260626,2
650:20260630,20260626,2
122:20260630,20260626,1
152:20260630,20260626,1
637:20260630,20260626,2
814:20260630,20260626,1
412:20260630,20260626,1
M173:20260630,20260626,2
510:20260630,20260626,1
612:20260630,20260626,2
603:20260630,20260626,2
M151:20260630,20260626,2
M146:20260630,20260626,2
668:20260630,20260626,2
807:20260630,20260626,1
M117:20260630,20260626,2
111:20260630,20260626,1
M165:20260630,20260626,2
M159:20260630,20260626,2
659:20260630,20260626,2
169:20260630,20260626,1
166:20260630,20260626,1
413:20260630,20260626,1
840:20260630,20260626,2
M145:20260630,20260626,2
614:20260630,20260626,2
404:20260630,20260626,1
616:20260630,20260626,2
M147:20260630,20260626,2
M101:20260630,20260626,2
M137:20260630,20260626,2
153:20260630,20260626,1
172:20260630,20260626,1
507:20260630,20260626,1
M166:20260630,20260626,2
660:20260630,20260626,2
630:20260630,20260626,2
164:20260630,20260626,1
M128:20260630,20260626,2
M104:20260630,20260626,2
901:20260630,20260626,2
128:20260630,20260626,1
143:20260630,20260626,1
609:20260630,20260626,2
647:20260630,20260626,2
M127:20260630,20260626,2
655:20260630,20260626,2
120:20260630,20260626,1
M135:20260630,20260626,2
648:20260630,20260626,2
662:20260630,20260626,2
523:20260630,20260626,1
657:20260630,20260626,2
646:20260630,20260626,2
167:20260630,20260626,1
903:20260630,20260626,2
M162:20260630,20260626,2
146:20260630,20260626,1
160:20260630,20260626,1
626:20260630,20260626,2
429:20260630,20260626,1
663:20260630,20260626,2
M136:20260630,20260626,2
M112:20260630,20260626,2
144:20260630,20260626,1
620:20260630,20260626,2
132:20260630,20260626,1
632:20260630,20260626,2
170:20260630,20260626,1
819:20260630,20260626,2
134:20260630,20260626,1
M171:20260630,20260626,2
M168:20260630,20260626,2
139:20260630,20260626,1
M111:20260630,20260626,2
M114:20260630,20260626,2
M138:20260630,20260626,2
124:20260630,20260626,1
656:20260630,20260626,2
M126:20260630,20260626,2
130:20260630,20260626,1
644:20260630,20260626,2
601:20260630,20260626,2
115:20260630,20260626,1
631:20260630,20260626,2
649:20260630,20260626,2
654:20260630,20260626,2
168:20260630,20260626,1
151:20260630,20260626,1
409:20260630,20260626,1
M149:20260630,20260626,2
137:20260630,20260626,1
820:20260630,20260626,1
M122:20260630,20260626,2
640:20260630,20260626,2
M123:20260630,20260626,2
805:20260630,20260626,1
M142:20260630,20260626,2
514:20260630,20260626,1
M129:20260630,20260626,2
617:20260630,20260626,2
M118:20260630,20260626,2
610:20260630,20260626,2
M152:20260630,20260626,2
645:20260630,20260626,2
633:20260630,20260626,2
606:20260630,20260626,2
M107:20260630,20260626,2
163:20260630,20260626,1
136:20260630,20260626,1
M160:20260630,20260626,2
M120:20260630,20260626,2
127:20260630,20260626,1
M131:20260630,20260626,2
158:20260630,20260626,1
628:20260630,20260626,2
138:20260630,20260626,1
125:20260630,20260626,1
417:20260630,20260626,1
M119:20260630,20260626,2
M133:20260630,20260626,2
161:20260630,20260626,1
607:20260630,20260626,2
M176:20260630,20260626,2
173:20260630,20260626,1
M140:20260630,20260626,2
M139:20260630,20260626,2
605:20260630,20260626,2
M174:20260630,20260626,2
651:20260630,20260626,2
102:20260630,20260626,1
M155:20260630,20260626,2
602:20260630,20260626,2
M130:20260630,20260626,2
104:20260630,20260626,1
M102:20260630,20260626,2
149:20260630,20260626,1
611:20260630,20260626,2
117:20260630,20260626,1
424:20260630,20260626,1
119:20260630,20260626,1
159:20260630,20260626,1
M154:20260630,20260626,2
816:20260630,20260626,1
526:20260630,20260626,1
639:20260630,20260626,2
148:20260630,20260626,1
658:20260630,20260626,2
114:20260630,20260626,1
604:20260630,20260626,2
103:20260630,20260626,1
105:20260630,20260626,1
M124:20260630,20260626,2
506:20260630,20260626,1
M134:20260630,20260626,2
165:20260630,20260626,1
133:20260630,20260626,1
401:20260630,20260626,1
110:20260630,20260626,1
M172:20260630,20260626,2
109:20260630,20260626,1
618:20260630,20260626,2
613:20260630,20260626,2
M110:20260630,20260626,2
M132:20260630,20260626,2
641:20260630,20260626,2
M169:20260630,20260626,2
503:20260630,20260626,1
625:20260630,20260626,2
428:20260630,20260626,1
M115:20260630,20260626,2
145:20260630,20260626,1
664:20260630,20260626,2
156:20260630,20260626,1
M143:20260630,20260626,2
M144:20260630,20260626,2
174:20260630,20260626,1
M157:20260630,20260626,2
811:20260630,20260626,1
623:20260630,20260626,2
108:20260630,20260626,1
116:20260630,20260626,1
408:20260630,20260626,1
629:20260630,20260626,2
M167:20260630,20260626,2
141:20260630,20260626,1
638:20260630,20260626,2
627:20260630,20260626,2
129:20260630,20260626,1
409:20260630,20260627,2
M149:20260630,20260627,2
137:20260630,20260627,2
M122:20260630,20260627,2
640:20260630,20260627,1
820:20260630,20260627,2
M123:20260630,20260627,2
805:20260630,20260627,2
M142:20260630,20260627,2
M129:20260630,20260627,2
514:20260630,20260627,2
617:20260630,20260627,1
M118:20260630,20260627,2
610:20260630,20260627,1
M152:20260630,20260627,2
645:20260630,20260627,1
633:20260630,20260627,1
606:20260630,20260627,1
M107:20260630,20260627,2
163:20260630,20260627,2
136:20260630,20260627,2
M160:20260630,20260627,2
M120:20260630,20260627,2
127:20260630,20260627,2
M131:20260630,20260627,2
158:20260630,20260627,2
628:20260630,20260627,1
138:20260630,20260627,2
125:20260630,20260627,2
417:20260630,20260627,2
M119:20260630,20260627,2
M133:20260630,20260627,2
607:20260630,20260627,1
161:20260630,20260627,2
M176:20260630,20260627,2
173:20260630,20260627,2
M140:20260630,20260627,2
M139:20260630,20260627,2
605:20260630,20260627,1
M174:20260630,20260627,2
651:20260630,20260627,1
M155:20260630,20260627,2
602:20260630,20260627,1
M130:20260630,20260627,2
104:20260630,20260627,2
M102:20260630,20260627,2
102:20260630,20260627,2
149:20260630,20260627,2
611:20260630,20260627,1
117:20260630,20260627,2
424:20260630,20260627,2
119:20260630,20260627,2
159:20260630,20260627,2
M154:20260630,20260627,2
816:20260630,20260627,2
639:20260630,20260627,1
148:20260630,20260627,2
526:20260630,20260627,2
658:20260630,20260627,1
114:20260630,20260627,2
604:20260630,20260627,1
103:20260630,20260627,2
105:20260630,20260627,2
M124:20260630,20260627,2
506:20260630,20260627,2
M134:20260630,20260627,2
133:20260630,20260627,2
165:20260630,20260627,2
401:20260630,20260627,2
110:20260630,20260627,2
M172:20260630,20260627,2
109:20260630,20260627,2
613:20260630,20260627,1
M110:20260630,20260627,2
618:20260630,20260627,1
641:20260630,20260627,1
M132:20260630,20260627,2
M169:20260630,20260627,2
625:20260630,20260627,1
503:20260630,20260627,2
428:20260630,20260627,2
M115:20260630,20260627,2
145:20260630,20260627,2
664:20260630,20260627,1
156:20260630,20260627,2
M143:20260630,20260627,2
M144:20260630,20260627,2
174:20260630,20260627,2
811:20260630,20260627,2
M157:20260630,20260627,2
108:20260630,20260627,2
623:20260630,20260627,1
116:20260630,20260627,2
408:20260630,20260627,2
629:20260630,20260627,1
141:20260630,20260627,2
638:20260630,20260627,1
