route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Local Weekday,136:20260331,136:20260331,Tamien,136,1,,,1,1
Local Weekday,139:20260331,139:20260331,San Francisco,139,0,,,1,1
Local Weekend,636:20260331,636:20260331,San Jose Diridon,636,1,,,1,1
Local Weekday,M102:20260331,M102:20260331,San Jose Diridon,M102,1,,,1,1
Local Weekday,115:20260331,115:20260331,San Francisco,115,0,,,1,1
Local Weekend,606:20260331,606:20260331,Tamien,606,1,,,1,1
Express,506:20260331,506:20260331,San Jose Diridon,506,1,,,1,1
Express,527:20260331,527:20260331,San Francisco,527,0,,,1,1
Local Weekday,144:20260331,144:20260331,Tamien,144,1,,,1,1
Local Weekday,104:20260331,104:20260331,Tamien,104,1,,,1,1
Local Weekday,148:20260331,148:20260331,Tamien,148,1,,,1,1
Local Weekday,156:20260331,156:20260331,Tamien,156,1,,,1,1
Local Weekday,M133:20260331,M133:20260331,San Francisco,M133,0,,,1,1
Local Weekday,110:20260331,110:20260331,San Jose Diridon,110,1,,,1,1
Local Weekend,651:20260331,651:20260331,San Francisco,651,0,,,1,1
Local Weekday,M149:20260331,M149:20260331,San Francisco,M149,0,,,1,1
Local Weekday,M104:20260331,M104:20260331,Tamien,M104,1,,,1,1
Local Weekday,160:20260331,160:20260331,Tamien,160,1,,,1,1
Local Weekday,106:20260331,106:20260331,San Jose Diridon,106,1,,,1,1
Local Weekday,170:20260331,170:20260331,San Jose Diridon,170,1,,,1,1
Local Weekend,605:20260331,605:20260331,San Francisco,605,0,,,1,1
Local Weekend,602:20260331,602:20260331,Tamien,602,1,,,1,1
Limited,413:20260331,413:20260331,San Francisco,413,0,,,1,1
Local Weekday,120:20260331,120:20260331,Tamien,120,1,,,1,1
Local Weekday,114:20260331,114:20260331,San Jose Diridon,114,1,,,1,1
Local Weekday,M146:20260331,M146:20260331,San Jose Diridon,M146,1,,,1,1
Local Weekday,M151:20260331,M151:20260331,San Francisco,M151,0,,,1,1
Local Weekend,604:20260331,604:20260331,San Jose Diridon,604,1,,,1,1
Local Weekend,615:20260331,615:20260331,San Francisco,615,0,,,1,1
Local Weekend,618:20260331,618:20260331,Tamien,618,1,,,1,1
Limited,425:20260331,425:20260331,San Francisco,425,0,,,1,1
Express,526:20260331,526:20260331,San Jose Diridon,526,1,,,1,1
Local Weekday,M140:20260331,M140:20260331,Tamien,M140,1,,,1,1
Local Weekday,M134:20260331,M134:20260331,San Jose Diridon,M134,1,,,1,1
Local Weekday,M107:20260331,M107:20260331,San Francisco,M107,0,,,1,1
South County,820:20260331,820:20260331,Gilroy,820,1,,,1,1
South County,807:20260331,807:20260331,San Jose Diridon,807,0,,,1,1
Local Weekday,164:20260331,164:20260331,Tamien,164,1,,,1,1
Local Weekday,122:20260331,122:20260331,San Jose Diridon,122,1,,,1,1
Limited,421:20260331,421:20260331,San Francisco,421,0,,,1,1
South County,816:20260331,816:20260331,Gilroy,816,1,,,1,1
Local Weekday,M168:20260331,M168:20260331,Tamien,M168,1,,,1,1
Local Weekday,M150:20260331,M150:20260331,San Jose Diridon,M150,1,,,1,1
Local Weekday,159:20260331,159:20260331,San Francisco,159,0,,,1,1
Local Weekday,M163:20260331,M163:20260331,San Francisco,M163,0,,,1,1
Local Weekday,127:20260331,127:20260331,San Francisco,127,0,,,1,1
Local Weekend,640:20260331,640:20260331,San Jose Diridon,640,1,,,1,1
Local Weekday,M101:20260331,M101:20260331,San Francisco,M101,0,,,1,1
Local Weekday,M117:20260331,M117:20260331,San Francisco,M117,0,,,1,1
Local Weekday,128:20260331,128:20260331,Tamien,128,1,,,1,1
Local Weekday,158:20260331,158:20260331,San Jose Diridon,158,1,,,1,1
Local Weekday,174:20260331,174:20260331,San Jose Diridon,174,1,,,1,1
Local Weekday,118:20260331,118:20260331,San Jose Diridon,118,1,,,1,1
Local Weekday,147:20260331,147:20260331,San Francisco,147,0,,,1,1
Local Weekend,613:20260331,613:20260331,San Francisco,613,0,,,1,1
Local Weekend,641:20260331,641:20260331,San Francisco,641,0,,,1,1
Local Weekend,668:20260331,668:20260331,Tamien,668,1,,,1,1
Local Weekend,623:20260331,623:20260331,San Francisco,623,0,,,1,1
Local Weekend,633:20260331,633:20260331,San Francisco,633,0,,,1,1
Local Weekend,663:20260331,663:20260331,San Francisco,663,0,,,1,1
Local Weekday,M169:20260331,M169:20260331,San Francisco,M169,0,,,1,1
Local Weekday,162:20260331,162:20260331,San Jose Diridon,162,1,,,1,1
Local Weekday,166:20260331,166:20260331,San Jose Diridon,166,1,,,1,1
Local Weekend,620:20260331,620:20260331,San Jose Diridon,620,1,,,1,1
Local Weekend,634:20260331,634:20260331,Tamien,634,1,,,1,1
Local Weekday,109:20260331,109:20260331,San Francisco,109,0,,,1,1
Local Weekday,M113:20260331,M113:20260331,San Francisco,M113,0,,,1,1
Local Weekday,M126:20260331,M126:20260331,San Jose Diridon,M126,1,,,1,1
South County,814:20260331,814:20260331,Gilroy,814,1,,,1,1
Local Weekday,M112:20260331,M112:20260331,Tamien,M112,1,,,1,1
Local Weekday,M114:20260331,M114:20260331,San Jose Diridon,M114,1,,,1,1
Local Weekday,M173:20260331,M173:20260331,San Francisco,M173,0,,,1,1
Express,522:20260331,522:20260331,San Jose Diridon,522,1,,,1,1
Local Weekday,M109:20260331,M109:20260331,San Francisco,M109,0,,,1,1
Local Weekend,616:20260331,616:20260331,San Jose Diridon,616,1,,,1,1
Local Weekend,627:20260331,627:20260331,San Francisco,627,0,,,1,1
Local Weekend,664:20260331,664:20260331,San Jose Diridon,664,1,,,1,1
Limited,420:20260331,420:20260331,San Jose Diridon,420,1,,,1,1
Local Weekday,145:20260331,145:20260331,San Francisco,145,0,,,1,1
Local Weekend,661:20260331,661:20260331,San Francisco,661,0,,,1,1
Local Weekday,M154:20260331,M154:20260331,San Jose Diridon,M154,1,,,1,1
Local Weekday,107:20260331,107:20260331,San Francisco,107,0,,,1,1
Express,502:20260331,502:20260331,San Jose Diridon,502,1,,,1,1
Local Weekday,168:20260331,168:20260331,Tamien,168,1,,,1,1
Local Weekday,157:20260331,157:20260331,San Francisco,157,0,,,1,1
Local Weekday,116:20260331,116:20260331,Tamien,116,1,,,1,1
Local Weekend,601:20260331,601:20260331,San Francisco,601,0,,,1,1
Local Weekend,621:20260331,621:20260331,San Francisco,621,0,,,1,1
Local Weekday,M170:20260331,M170:20260331,San Jose Diridon,M170,1,,,1,1
Express,523:20260331,523:20260331,San Francisco,523,0,,,1,1
Local Weekday,M120:20260331,M120:20260331,Tamien,M120,1,,,1,1
Local Weekday,M111:20260331,M111:20260331,San Francisco,M111,0,,,1,1
Local Weekday,101:20260331,101:20260331,San Francisco,101,0,,,1,1
Local Weekday,M118:20260331,M118:20260331,San Jose Diridon,M118,1,,,1,1
Local Weekday,163:20260331,163:20260331,San Francisco,163,0,,,1,1
Local Weekday,123:20260331,123:20260331,San Francisco,123,0,,,1,1
Local Weekday,M110:20260331,M110:20260331,San Jose Diridon,M110,1,,,1,1
Local Weekend,625:20260331,625:20260331,San Francisco,625,0,,,1,1
Local Weekend,662:20260331,662:20260331,Tamien,662,1,,,1,1
Local Weekday,102:20260331,102:20260331,San Jose Diridon,102,1,,,1,1
Local Weekday,M166:20260331,M166:20260331,San Jose Diridon,M166,1,,,1,1
South County,822:20260331,822:20260331,Gilroy,822,1,,,1,1
Local Weekday,137:20260331,137:20260331,San Francisco,137,0,,,1,1
Local Weekday,M124:20260331,M124:20260331,Tamien,M124,1,,,1,1
Local Weekday,M147:20260331,M147:20260331,San Francisco,M147,0,,,1,1
Local Weekday,M131:20260331,M131:20260331,San Francisco,M131,0,,,1,1
Local Weekday,M156:20260331,M156:20260331,Tamien,M156,1,,,1,1
Local Weekday,165:20260331,165:20260331,San Francisco,165,0,,,1,1
Local Weekday,M148:20260331,M148:20260331,Tamien,M148,1,,,1,1
Local Weekday,135:20260331,135:20260331,San Francisco,135,0,,,1,1
Local Weekend,648:20260331,648:20260331,San Jose Diridon,648,1,,,1,1
Local Weekday,133:20260331,133:20260331,San Francisco,133,0,,,1,1
Express,507:20260331,507:20260331,San Francisco,507,0,,,1,1
Local Weekday,151:20260331,151:20260331,San Francisco,151,0,,,1,1
Local Weekend,644:20260331,644:20260331,San Jose Diridon,644,1,,,1,1
Local Weekday,129:20260331,129:20260331,San Francisco,129,0,,,1,1
Local Weekday,113:20260331,113:20260331,San Francisco,113,0,,,1,1
Local Weekday,M106:20260331,M106:20260331,San Jose Diridon,M106,1,,,1,1
Local Weekday,M122:20260331,M122:20260331,San Jose Diridon,M122,1,,,1,1
Local Weekday,154:20260331,154:20260331,San Jose Diridon,154,1,,,1,1
Limited,405:20260331,405:20260331,San Francisco,405,0,,,1,1
Local Weekday,M138:20260331,M138:20260331,San Jose Diridon,M138,1,,,1,1
Local Weekend,655:20260331,655:20260331,San Francisco,655,0,,,1,1
Local Weekend,658:20260331,658:20260331,Tamien,658,1,,,1,1
Limited,428:20260331,428:20260331,San Jose Diridon,428,1,,,1,1
Local Weekday,M145:20260331,M145:20260331,San Francisco,M145,0,,,1,1
Local Weekday,M164:20260331,M164:20260331,Tamien,M164,1,,,1,1
Local Weekday,130:20260331,130:20260331,San Jose Diridon,130,1,,,1,1
Local Weekday,M123:20260331,M123:20260331,San Francisco,M123,0,,,1,1
Local Weekday,M143:20260331,M143:20260331,San Francisco,M143,0,,,1,1
Local Weekend,654:20260331,654:20260331,Tamien,654,1,,,1,1
Limited,417:20260331,417:20260331,San Francisco,417,0,,,1,1
Local Weekday,173:20260331,173:20260331,San Francisco,173,0,,,1,1
Local Weekend,645:20260331,645:20260331,San Francisco,645,0,,,1,1
Limited,404:20260331,404:20260331,San Jose Diridon,404,1,,,1,1
Local Weekend,646:20260331,646:20260331,Tamien,646,1,,,1,1
Express,511:20260331,511:20260331,San Francisco,511,0,,,1,1
Limited,401:20260331,401:20260331,San Francisco,401,0,,,1,1
South County,848:20260331,848:20260331,Gilroy,848,1,,,1,1
Local Weekday,143:20260331,143:20260331,San Francisco,143,0,,,1,1
Local Weekday,M135:20260331,M135:20260331,San Francisco,M135,0,,,1,1
Local Weekday,169:20260331,169:20260331,San Francisco,169,0,,,1,1
Local Weekend,632:20260331,632:20260331,San Jose Diridon,632,1,,,1,1
Local Weekend,639:20260331,639:20260331,San Francisco,639,0,,,1,1
Local Weekend,647:20260331,647:20260331,San Francisco,647,0,,,1,1
Local Weekend,659:20260331,659:20260331,San Francisco,659,0,,,1,1
Local Weekday,126:20260331,126:20260331,San Jose Diridon,126,1,,,1,1
Local Weekday,M162:20260331,M162:20260331,San Jose Diridon,M162,1,,,1,1
Local Weekday,155:20260331,155:20260331,San Francisco,155,0,,,1,1
Local Weekday,121:20260331,121:20260331,San Francisco,121,0,,,1,1
Local Weekday,141:20260331,141:20260331,San Francisco,141,0,,,1,1
Local Weekday,M144:20260331,M144:20260331,Tamien,M144,1,,,1,1
Local Weekend,607:20260331,607:20260331,San Francisco,607,0,,,1,1
Local Weekend,631:20260331,631:20260331,San Francisco,631,0,,,1,1
Express,519:20260331,519:20260331,San Francisco,519,0,,,1,1
South County,819:20260331,819:20260331,San Jose Diridon,819,0,,,1,1
Local Weekend,643:20260331,643:20260331,San Francisco,643,0,,,1,1
Local Weekend,617:20260331,617:20260331,San Francisco,617,0,,,1,1
Local Weekday,M174:20260331,M174:20260331,San Jose Diridon,M174,1,,,1,1
Local Weekend,637:20260331,637:20260331,San Francisco,637,0,,,1,1
South County,811:20260331,811:20260331,San Jose Diridon,811,0,,,1,1
Local Weekday,M105:20260331,M105:20260331,San Francisco,M105,0,,,1,1
Local Weekday,105:20260331,105:20260331,San Francisco,105,0,,,1,1
Local Weekday,M153:20260331,M153:20260331,San Francisco,M153,0,,,1,1
Local Weekend,635:20260331,635:20260331,San Francisco,635,0,,,1,1
Local Weekend,610:20260331,610:20260331,Tamien,610,1,,,1,1
Limited,408:20260331,408:20260331,San Jose Diridon,408,1,,,1,1
Local Weekday,M116:20260331,M116:20260331,Tamien,M116,1,,,1,1
Local Weekday,152:20260331,152:20260331,Tamien,152,1,,,1,1
Local Weekday,M158:20260331,M158:20260331,San Jose Diridon,M158,1,,,1,1
Local Weekday,M132:20260331,M132:20260331,Tamien,M132,1,,,1,1
Local Weekday,M142:20260331,M142:20260331,San Jose Diridon,M142,1,,,1,1
Local Weekend,652:20260331,652:20260331,San Jose Diridon,652,1,,,1,1
Local Weekday,132:20260331,132:20260331,Tamien,132,1,,,1,1
Local Weekday,146:20260331,146:20260331,San Jose Diridon,146,1,,,1,1
Local Weekday,M119:20260331,M119:20260331,San Francisco,M119,0,,,1,1
Express,503:20260331,503:20260331,San Francisco,503,0,,,1,1
Local Weekend,626:20260331,626:20260331,Tamien,626,1,,,1,1
Express,514:20260331,514:20260331,San Jose Diridon,514,1,,,1,1
Local Weekday,M141:20260331,M141:20260331,San Francisco,M141,0,,,1,1
Local Weekday,124:20260331,124:20260331,Tamien,124,1,,,1,1
Local Weekday,M176:20260331,M176:20260331,Tamien,M176,1,,,1,1
Express,518:20260331,518:20260331,San Jose Diridon,518,1,,,1,1
Local Weekday,M172:20260331,M172:20260331,Tamien,M172,1,,,1,1
Local Weekend,614:20260331,614:20260331,Tamien,614,1,,,1,1
Local Weekend,628:20260331,628:20260331,San Jose Diridon,628,1,,,1,1
Local Weekday,M165:20260331,M165:20260331,San Francisco,M165,0,,,1,1
Local Weekday,M130:20260331,M130:20260331,San Jose Diridon,M130,1,,,1,1
Local Weekday,M115:20260331,M115:20260331,San Francisco,M115,0,,,1,1
Local Weekend,665:20260331,665:20260331,San Francisco,665,0,,,1,1
Express,510:20260331,510:20260331,San Jose Diridon,510,1,,,1,1
Local Weekday,134:20260331,134:20260331,San Jose Diridon,134,1,,,1,1
Local Weekday,150:20260331,150:20260331,San Jose Diridon,150,1,,,1,1
Local Weekday,M103:20260331,M103:20260331,San Francisco,M103,0,,,1,1
Local Weekend,608:20260331,608:20260331,San Jose Diridon,608,1,,,1,1
Local Weekend,649:20260331,649:20260331,San Francisco,649,0,,,1,1
Local Weekday,M125:20260331,M125:20260331,San Francisco,M125,0,,,1,1
Local Weekday,M152:20260331,M152:20260331,Tamien,M152,1,,,1,1
Local Weekday,M167:20260331,M167:20260331,San Francisco,M167,0,,,1,1
Local Weekend,638:20260331,638:20260331,Tamien,638,1,,,1,1
South County,809:20260331,809:20260331,San Jose Diridon,809,0,,,1,1
Local Weekend,660:20260331,660:20260331,San Jose Diridon,660,1,,,1,1
Local Weekend,630:20260331,630:20260331,Tamien,630,1,,,1,1
Local Weekday,149:20260331,149:20260331,San Francisco,149,0,,,1,1
Local Weekday,M160:20260331,M160:20260331,Tamien,M160,1,,,1,1
Local Weekday,167:20260331,167:20260331,San Francisco,167,0,,,1,1
South County,805:20260331,805:20260331,San Jose Diridon,805,0,,,1,1
Local Weekday,M161:20260331,M161:20260331,San Francisco,M161,0,,,1,1
Local Weekday,131:20260331,131:20260331,San Francisco,131,0,,,1,1
Limited,412:20260331,412:20260331,San Jose Diridon,412,1,,,1,1
Local Weekday,111:20260331,111:20260331,San Francisco,111,0,,,1,1
Local Weekend,612:20260331,612:20260331,San Jose Diridon,612,1,,,1,1
Local Weekend,622:20260331,622:20260331,Tamien,622,1,,,1,1
