service_id,date,exception_type
617:20260130,20260129,2
M138:20260130,20260129,2
M151:20260130,20260129,2
M119:20260130,20260129,2
158:20260130,20260129,1
638:20260130,20260129,2
171:20260130,20260129,1
M166:20260130,20260129,2
M148:20260130,20260129,2
640:20260130,20260129,2
M139:20260130,20260129,2
663:20260130,20260129,2
614:20260130,20260129,2
M103:20260130,20260129,2
610:20260130,20260129,2
421:20260130,20260129,1
M104:20260130,20260129,2
848:20260130,20260129,2
518:20260130,20260129,1
503:20260130,20260129,1
173:20260130,20260129,1
809:20260130,20260129,1
647:20260130,20260129,2
141:20260130,20260129,1
124:20260130,20260129,1
M120:20260130,20260129,2
645:20260130,20260129,2
615:20260130,20260129,2
624:20260130,20260129,2
101:20260130,20260129,1
120:20260130,20260129,1
M122:20260130,20260129,2
602:20260130,20260129,2
M112:20260130,20260129,2
153:20260130,20260129,1
131:20260130,20260129,1
108:20260130,20260129,1
643:20260130,20260129,2
616:20260130,20260129,2
146:20260130,20260129,1
M132:20260130,20260129,2
M150:20260130,20260129,2
M137:20260130,20260129,2
M153:20260130,20260129,2
174:20260130,20260129,1
139:20260130,20260129,1
642:20260130,20260129,2
634:20260130,20260129,2
M163:20260130,20260129,2
M105:20260130,20260129,2
649:20260130,20260129,2
648:20260130,20260129,2
404:20260130,20260129,1
510:20260130,20260129,1
138:20260130,20260129,1
144:20260130,20260129,1
644:20260130,20260129,2
630:20260130,20260129,2
145:20260130,20260129,1
609:20260130,20260129,2
656:20260130,20260129,2
167:20260130,20260129,1
655:20260130,20260129,2
125:20260130,20260129,1
641:20260130,20260129,2
M108:20260130,20260129,2
133:20260130,20260129,1
M160:20260130,20260129,2
M131:20260130,20260129,2
420:20260130,20260129,1
635:20260130,20260129,2
506:20260130,20260129,1
127:20260130,20260129,1
M146:20260130,20260129,2
811:20260130,20260129,1
M135:20260130,20260129,2
M134:20260130,20260129,2
118:20260130,20260129,1
664:20260130,20260129,2
104:20260130,20260129,1
611:20260130,20260129,2
M126:20260130,20260129,2
147:20260130,20260129,1
M159:20260130,20260129,2
115:20260130,20260129,1
113:20260130,20260129,1
105:20260130,20260129,1
M114:20260130,20260129,2
612:20260130,20260129,2
523:20260130,20260129,1
660:20260130,20260129,2
112:20260130,20260129,1
M165:20260130,20260129,2
639:20260130,20260129,2
160:20260130,20260129,1
M162:20260130,20260129,2
140:20260130,20260129,1
605:20260130,20260129,2
608:20260130,20260129,2
172:20260130,20260129,1
527:20260130,20260129,1
606:20260130,20260129,2
M176:20260130,20260129,2
111:20260130,20260129,1
401:20260130,20260129,1
658:20260130,20260129,2
805:20260130,20260129,1
159:20260130,20260129,1
M173:20260130,20260129,2
522:20260130,20260129,1
618:20260130,20260129,2
M172:20260130,20260129,2
627:20260130,20260129,2
114:20260130,20260129,1
130:20260130,20260129,1
M147:20260130,20260129,2
107:20260130,20260129,1
162:20260130,20260129,1
657:20260130,20260129,2
650:20260130,20260129,2
515:20260130,20260129,1
164:20260130,20260129,1
142:20260130,20260129,1
607:20260130,20260129,2
412:20260130,20260129,1
819:20260130,20260129,2
M123:20260130,20260129,2
M109:20260130,20260129,2
613:20260130,20260129,2
M121:20260130,20260129,2
163:20260130,20260129,1
129:20260130,20260129,1
816:20260130,20260129,1
405:20260130,20260129,1
M158:20260130,20260129,2
625:20260130,20260129,2
628:20260130,20260129,2
636:20260130,20260129,2
166:20260130,20260129,1
M171:20260130,20260129,2
157:20260130,20260129,1
M156:20260130,20260129,2
165:20260130,20260129,1
M128:20260130,20260129,2
M154:20260130,20260129,2
M133:20260130,20260129,2
M107:20260130,20260129,2
514:20260130,20260129,1
659:20260130,20260129,2
109:20260130,20260129,1
626:20260130,20260129,2
M143:20260130,20260129,2
117:20260130,20260129,1
M164:20260130,20260129,2
M170:20260130,20260129,2
M102:20260130,20260129,2
820:20260130,20260129,1
662:20260130,20260129,2
M115:20260130,20260129,2
416:20260130,20260129,1
502:20260130,20260129,1
619:20260130,20260129,2
M129:20260130,20260129,2
M157:20260130,20260129,2
601:20260130,20260129,2
M118:20260130,20260129,2
156:20260130,20260129,1
408:20260130,20260129,1
621:20260130,20260129,2
M125:20260130,20260129,2
428:20260130,20260129,1
840:20260130,20260129,2
413:20260130,20260129,1
604:20260130,20260129,2
151:20260130,20260129,1
M145:20260130,20260129,2
M124:20260130,20260129,2
M152:20260130,20260129,2
646:20260130,20260129,2
M106:20260130,20260129,2
M169:20260130,20260129,2
M174:20260130,20260129,2
653:20260130,20260129,2
622:20260130,20260129,2
M136:20260130,20260129,2
169:20260130,20260129,1
620:20260130,20260129,2
152:20260130,20260129,1
119:20260130,20260129,1
136:20260130,20260129,1
161:20260130,20260129,1
652:20260130,20260129,2
176:20260130,20260129,1
M130:20260130,20260129,2
M113:20260130,20260129,2
409:20260130,20260129,1
M117:20260130,20260129,2
623:20260130,20260129,2
M141:20260130,20260129,2
637:20260130,20260129,2
128:20260130,20260129,1
149:20260130,20260129,1
668:20260130,20260129,2
148:20260130,20260129,1
M167:20260130,20260129,2
526:20260130,20260129,1
116:20260130,20260129,1
126:20260130,20260129,1
M155:20260130,20260129,2
155:20260130,20260129,1
665:20260130,20260129,2
M140:20260130,20260129,2
102:20260130,20260129,1
M111:20260130,20260129,2
135:20260130,20260129,1
M144:20260130,20260129,2
825:20260130,20260129,2
M149:20260130,20260129,2
417:20260130,20260129,1
632:20260130,20260129,2
143:20260130,20260129,1
170:20260130,20260129,1
103:20260130,20260129,1
629:20260130,20260129,2
429:20260130,20260129,1
424:20260130,20260129,1
651:20260130,20260129,2
807:20260130,20260129,1
M168:20260130,20260129,2
822:20260130,20260129,1
507:20260130,20260129,1
511:20260130,20260129,1
123:20260130,20260129,1
814:20260130,20260129,1
137:20260130,20260129,1
654:20260130,20260129,2
168:20260130,20260129,1
M161:20260130,20260129,2
110:20260130,20260129,1
M110:20260130,20260129,2
631:20260130,20260129,2
134:20260130,20260129,1
M101:20260130,20260129,2
M127:20260130,20260129,2
M142:20260130,20260129,2
122:20260130,20260129,1
132:20260130,20260129,1
519:20260130,20260129,1
633:20260130,20260129,2
425:20260130,20260129,1
661:20260130,20260129,2
150:20260130,20260129,1
106:20260130,20260129,1
M158:20260130,20260127,2
136:20260130,20260127,1
131:20260130,20260127,1
M118:20260130,20260127,2
609:20260130,20260127,2
M160:20260130,20260127,2
M147:20260130,20260127,2
110:20260130,20260127,1
614:20260130,20260127,2
601:20260130,20260127,2
412:20260130,20260127,1
506:20260130,20260127,1
135:20260130,20260127,1
156:20260130,20260127,1
637:20260130,20260127,2
M129:20260130,20260127,2
153:20260130,20260127,1
170:20260130,20260127,1
624:20260130,20260127,2
M139:20260130,20260127,2
158:20260130,20260127,1
645:20260130,20260127,2
632:20260130,20260127,2
120:20260130,20260127,1
655:20260130,20260127,2
146:20260130,20260127,1
651:20260130,20260127,2
642:20260130,20260127,2
522:20260130,20260127,1
104:20260130,20260127,1
668:20260130,20260127,2
M170:20260130,20260127,2
662:20260130,20260127,2
163:20260130,20260127,1
168:20260130,20260127,1
612:20260130,20260127,2
421:20260130,20260127,1
M173:20260130,20260127,2
154:20260130,20260127,1
122:20260130,20260127,1
648:20260130,20260127,2
M172:20260130,20260127,2
633:20260130,20260127,2
M126:20260130,20260127,2
115:20260130,20260127,1
113:20260130,20260127,1
805:20260130,20260127,1
656:20260130,20260127,2
605:20260130,20260127,2
641:20260130,20260127,2
807:20260130,20260127,1
M123:20260130,20260127,2
142:20260130,20260127,1
M116:20260130,20260127,2
M101:20260130,20260127,2
M155:20260130,20260127,2
121:20260130,20260127,1
519:20260130,20260127,1
M169:20260130,20260127,2
M114:20260130,20260127,2
157:20260130,20260127,1
M137:20260130,20260127,2
112:20260130,20260127,1
820:20260130,20260127,1
409:20260130,20260127,1
616:20260130,20260127,2
151:20260130,20260127,1
M168:20260130,20260127,2
401:20260130,20260127,1
102:20260130,20260127,1
657:20260130,20260127,2
M176:20260130,20260127,2
129:20260130,20260127,1
M171:20260130,20260127,2
503:20260130,20260127,1
M145:20260130,20260127,2
127:20260130,20260127,1
171:20260130,20260127,1
M162:20260130,20260127,2
M134:20260130,20260127,2
150:20260130,20260127,1
M143:20260130,20260127,2
619:20260130,20260127,2
M127:20260130,20260127,2
147:20260130,20260127,1
M161:20260130,20260127,2
515:20260130,20260127,1
M167:20260130,20260127,2
140:20260130,20260127,1
M119:20260130,20260127,2
126:20260130,20260127,1
172:20260130,20260127,1
M141:20260130,20260127,2
643:20260130,20260127,2
166:20260130,20260127,1
602:20260130,20260127,2
167:20260130,20260127,1
141:20260130,20260127,1
510:20260130,20260127,1
628:20260130,20260127,2
119:20260130,20260127,1
M136:20260130,20260127,2
652:20260130,20260127,2
M131:20260130,20260127,2
161:20260130,20260127,1
132:20260130,20260127,1
M150:20260130,20260127,2
618:20260130,20260127,2
145:20260130,20260127,1
626:20260130,20260127,2
M109:20260130,20260127,2
117:20260130,20260127,1
M121:20260130,20260127,2
620:20260130,20260127,2
M149:20260130,20260127,2
114:20260130,20260127,1
M144:20260130,20260127,2
M156:20260130,20260127,2
134:20260130,20260127,1
133:20260130,20260127,1
622:20260130,20260127,2
640:20260130,20260127,2
404:20260130,20260127,1
659:20260130,20260127,2
420:20260130,20260127,1
611:20260130,20260127,2
M108:20260130,20260127,2
124:20260130,20260127,1
118:20260130,20260127,1
M117:20260130,20260127,2
814:20260130,20260127,1
176:20260130,20260127,1
629:20260130,20260127,2
635:20260130,20260127,2
654:20260130,20260127,2
604:20260130,20260127,2
625:20260130,20260127,2
M112:20260130,20260127,2
429:20260130,20260127,1
425:20260130,20260127,1
819:20260130,20260127,2
162:20260130,20260127,1
M152:20260130,20260127,2
M128:20260130,20260127,2
M153:20260130,20260127,2
631:20260130,20260127,2
M164:20260130,20260127,2
M132:20260130,20260127,2
M148:20260130,20260127,2
408:20260130,20260127,1
107:20260130,20260127,1
M151:20260130,20260127,2
660:20260130,20260127,2
160:20260130,20260127,1
M165:20260130,20260127,2
M115:20260130,20260127,2
511:20260130,20260127,1
613:20260130,20260127,2
646:20260130,20260127,2
634:20260130,20260127,2
627:20260130,20260127,2
840:20260130,20260127,2
647:20260130,20260127,2
M111:20260130,20260127,2
809:20260130,20260127,1
M113:20260130,20260127,2
149:20260130,20260127,1
M105:20260130,20260127,2
M104:20260130,20260127,2
653:20260130,20260127,2
608:20260130,20260127,2
638:20260130,20260127,2
M130:20260130,20260127,2
621:20260130,20260127,2
M120:20260130,20260127,2
649:20260130,20260127,2
617:20260130,20260127,2
502:20260130,20260127,1
130:20260130,20260127,1
825:20260130,20260127,2
137:20260130,20260127,1
623:20260130,20260127,2
615:20260130,20260127,2
603:20260130,20260127,2
169:20260130,20260127,1
M159:20260130,20260127,2
606:20260130,20260127,2
661:20260130,20260127,2
523:20260130,20260127,1
123:20260130,20260127,1
M124:20260130,20260127,2
109:20260130,20260127,1
664:20260130,20260127,2
116:20260130,20260127,1
424:20260130,20260127,1
164:20260130,20260127,1
M133:20260130,20260127,2
507:20260130,20260127,1
106:20260130,20260127,1
M122:20260130,20260127,2
636:20260130,20260127,2
125:20260130,20260127,1
M163:20260130,20260127,2
111:20260130,20260127,1
665:20260130,20260127,2
811:20260130,20260127,1
518:20260130,20260127,1
108:20260130,20260127,1
M174:20260130,20260127,2
101:20260130,20260127,1
639:20260130,20260127,2
173:20260130,20260127,1
630:20260130,20260127,2
152:20260130,20260127,1
428:20260130,20260127,1
M142:20260130,20260127,2
M135:20260130,20260127,2
M166:20260130,20260127,2
M107:20260130,20260127,2
M106:20260130,20260127,2
M103:20260130,20260127,2
M146:20260130,20260127,2
165:20260130,20260127,1
174:20260130,20260127,1
M138:20260130,20260127,2
128:20260130,20260127,1
663:20260130,20260127,2
514:20260130,20260127,1
658:20260130,20260127,2
526:20260130,20260127,1
822:20260130,20260127,1
M140:20260130,20260127,2
105:20260130,20260127,1
816:20260130,20260127,1
650:20260130,20260127,2
848:20260130,20260127,2
417:20260130,20260127,1
644:20260130,20260127,2
610:20260130,20260127,2
M110:20260130,20260127,2
607:20260130,20260127,2
139:20260130,20260127,1
144:20260130,20260127,1
M125:20260130,20260127,2
148:20260130,20260127,1
143:20260130,20260127,1
405:20260130,20260127,1
103:20260130,20260127,1
416:20260130,20260127,1
155:20260130,20260127,1
413:20260130,20260127,1
M102:20260130,20260127,2
159:20260130,20260127,1
138:20260130,20260127,1
M154:20260130,20260127,2
M157:20260130,20260127,2
527:20260130,20260127,1
144:20260130,20260128,1
M125:20260130,20260128,2
148:20260130,20260128,1
143:20260130,20260128,1
405:20260130,20260128,1
103:20260130,20260128,1
416:20260130,20260128,1
155:20260130,20260128,1
413:20260130,20260128,1
M102:20260130,20260128,2
159:20260130,20260128,1
138:20260130,20260128,1
M154:20260130,20260128,2
M157:20260130,20260128,2
527:20260130,20260128,1
M158:20260130,20260128,2
136:20260130,20260128,1
131:20260130,20260128,1
M118:20260130,20260128,2
609:20260130,20260128,2
M160:20260130,20260128,2
M147:20260130,20260128,2
110:20260130,20260128,1
614:20260130,20260128,2
601:20260130,20260128,2
412:20260130,20260128,1
506:20260130,20260128,1
135:20260130,20260128,1
156:20260130,20260128,1
637:20260130,20260128,2
M129:20260130,20260128,2
170:20260130,20260128,1
624:20260130,20260128,2
M139:20260130,20260128,2
153:20260130,20260128,1
158:20260130,20260128,1
645:20260130,20260128,2
632:20260130,20260128,2
120:20260130,20260128,1
655:20260130,20260128,2
146:20260130,20260128,1
651:20260130,20260128,2
104:20260130,20260128,1
668:20260130,20260128,2
M170:20260130,20260128,2
642:20260130,20260128,2
522:20260130,20260128,1
662:20260130,20260128,2
168:20260130,20260128,1
163:20260130,20260128,1
612:20260130,20260128,2
421:20260130,20260128,1
154:20260130,20260128,1
122:20260130,20260128,1
M173:20260130,20260128,2
648:20260130,20260128,2
M172:20260130,20260128,2
633:20260130,20260128,2
M126:20260130,20260128,2
113:20260130,20260128,1
115:20260130,20260128,1
805:20260130,20260128,1
656:20260130,20260128,2
641:20260130,20260128,2
605:20260130,20260128,2
M123:20260130,20260128,2
142:20260130,20260128,1
M116:20260130,20260128,2
M101:20260130,20260128,2
807:20260130,20260128,1
M155:20260130,20260128,2
519:20260130,20260128,1
121:20260130,20260128,1
157:20260130,20260128,1
M169:20260130,20260128,2
M114:20260130,20260128,2
820:20260130,20260128,1
409:20260130,20260128,1
616:20260130,20260128,2
M137:20260130,20260128,2
112:20260130,20260128,1
151:20260130,20260128,1
M168:20260130,20260128,2
102:20260130,20260128,1
657:20260130,20260128,2
401:20260130,20260128,1
M176:20260130,20260128,2
129:20260130,20260128,1
503:20260130,20260128,1
M171:20260130,20260128,2
M145:20260130,20260128,2
127:20260130,20260128,1
171:20260130,20260128,1
M162:20260130,20260128,2
M134:20260130,20260128,2
150:20260130,20260128,1
M143:20260130,20260128,2
619:20260130,20260128,2
M127:20260130,20260128,2
M161:20260130,20260128,2
515:20260130,20260128,1
M167:20260130,20260128,2
147:20260130,20260128,1
140:20260130,20260128,1
M119:20260130,20260128,2
126:20260130,20260128,1
M141:20260130,20260128,2
172:20260130,20260128,1
166:20260130,20260128,1
