service_id,date,exception_type
510:20260731,20260730,1
M132:20260731,20260730,2
144:20260731,20260730,1
616:20260731,20260730,2
627:20260731,20260730,2
654:20260731,20260730,2
M113:20260731,20260730,2
M117:20260731,20260730,2
631:20260731,20260730,2
621:20260731,20260730,2
611:20260731,20260730,2
125:20260731,20260730,1
M125:20260731,20260730,2
816:20260731,20260730,1
638:20260731,20260730,2
123:20260731,20260730,1
425:20260731,20260730,1
M118:20260731,20260730,2
M136:20260731,20260730,2
131:20260731,20260730,1
149:20260731,20260730,1
649:20260731,20260730,2
905:20260731,20260730,2
132:20260731,20260730,1
M134:20260731,20260730,2
663:20260731,20260730,2
819:20260731,20260730,2
152:20260731,20260730,1
401:20260731,20260730,1
646:20260731,20260730,2
665:20260731,20260730,2
M142:20260731,20260730,2
424:20260731,20260730,1
M168:20260731,20260730,2
637:20260731,20260730,2
M133:20260731,20260730,2
664:20260731,20260730,2
647:20260731,20260730,2
M103:20260731,20260730,2
110:20260731,20260730,1
811:20260731,20260730,1
M111:20260731,20260730,2
624:20260731,20260730,2
130:20260731,20260730,1
106:20260731,20260730,1
657:20260731,20260730,2
168:20260731,20260730,1
604:20260731,20260730,2
166:20260731,20260730,1
157:20260731,20260730,1
840:20260731,20260730,2
M151:20260731,20260730,2
632:20260731,20260730,2
119:20260731,20260730,1
111:20260731,20260730,1
625:20260731,20260730,2
903:20260731,20260730,2
618:20260731,20260730,2
526:20260731,20260730,1
413:20260731,20260730,1
807:20260731,20260730,1
M106:20260731,20260730,2
M110:20260731,20260730,2
506:20260731,20260730,1
511:20260731,20260730,1
M172:20260731,20260730,2
135:20260731,20260730,1
805:20260731,20260730,1
613:20260731,20260730,2
161:20260731,20260730,1
M156:20260731,20260730,2
M148:20260731,20260730,2
603:20260731,20260730,2
417:20260731,20260730,1
822:20260731,20260730,1
M108:20260731,20260730,2
M129:20260731,20260730,2
M112:20260731,20260730,2
421:20260731,20260730,1
610:20260731,20260730,2
M161:20260731,20260730,2
102:20260731,20260730,1
M162:20260731,20260730,2
606:20260731,20260730,2
412:20260731,20260730,1
M165:20260731,20260730,2
M169:20260731,20260730,2
127:20260731,20260730,1
112:20260731,20260730,1
153:20260731,20260730,1
M139:20260731,20260730,2
176:20260731,20260730,1
171:20260731,20260730,1
M131:20260731,20260730,2
163:20260731,20260730,1
115:20260731,20260730,1
642:20260731,20260730,2
160:20260731,20260730,1
607:20260731,20260730,2
M127:20260731,20260730,2
124:20260731,20260730,1
127:20260731,20260729,1
M166:20260731,20260729,2
124:20260731,20260729,1
668:20260731,20260729,2
601:20260731,20260729,2
147:20260731,20260729,1
148:20260731,20260729,1
M154:20260731,20260729,2
616:20260731,20260729,2
149:20260731,20260729,1
609:20260731,20260729,2
641:20260731,20260729,2
621:20260731,20260729,2
M135:20260731,20260729,2
647:20260731,20260729,2
138:20260731,20260729,1
143:20260731,20260729,1
819:20260731,20260729,2
416:20260731,20260729,1
165:20260731,20260729,1
608:20260731,20260729,2
639:20260731,20260729,2
632:20260731,20260729,2
122:20260731,20260729,1
M115:20260731,20260729,2
618:20260731,20260729,2
646:20260731,20260729,2
M149:20260731,20260729,2
M128:20260731,20260729,2
134:20260731,20260729,1
M164:20260731,20260729,2
659:20260731,20260729,2
605:20260731,20260729,2
172:20260731,20260729,1
820:20260731,20260729,1
633:20260731,20260729,2
116:20260731,20260729,1
M143:20260731,20260729,2
615:20260731,20260729,2
M141:20260731,20260729,2
637:20260731,20260729,2
603:20260731,20260729,2
162:20260731,20260729,1
133:20260731,20260729,1
506:20260731,20260729,1
164:20260731,20260729,1
625:20260731,20260729,2
522:20260731,20260729,1
115:20260731,20260729,1
160:20260731,20260729,1
M172:20260731,20260729,2
629:20260731,20260729,2
M116:20260731,20260729,2
M131:20260731,20260729,2
510:20260731,20260729,1
130:20260731,20260729,1
137:20260731,20260729,1
M150:20260731,20260729,2
515:20260731,20260729,1
840:20260731,20260729,2
M106:20260731,20260729,2
M120:20260731,20260729,2
M112:20260731,20260729,2
M152:20260731,20260729,2
612:20260731,20260729,2
M157:20260731,20260729,2
159:20260731,20260729,1
129:20260731,20260729,1
167:20260731,20260729,1
405:20260731,20260729,1
M101:20260731,20260729,2
660:20260731,20260729,2
157:20260731,20260729,1
424:20260731,20260729,1
M129:20260731,20260729,2
M134:20260731,20260729,2
166:20260731,20260729,1
119:20260731,20260729,1
523:20260731,20260729,1
M155:20260731,20260729,2
114:20260731,20260729,1
M130:20260731,20260729,2
M148:20260731,20260729,2
M138:20260731,20260729,2
M109:20260731,20260729,2
M161:20260731,20260729,2
905:20260731,20260729,2
421:20260731,20260729,1
155:20260731,20260729,1
518:20260731,20260729,1
653:20260731,20260729,2
412:20260731,20260729,1
M110:20260731,20260729,2
176:20260731,20260729,1
108:20260731,20260729,1
665:20260731,20260729,2
170:20260731,20260729,1
816:20260731,20260729,1
M158:20260731,20260729,2
117:20260731,20260729,1
M102:20260731,20260729,2
M133:20260731,20260729,2
112:20260731,20260729,1
M137:20260731,20260729,2
622:20260731,20260729,2
M119:20260731,20260729,2
602:20260731,20260729,2
417:20260731,20260729,1
M151:20260731,20260729,2
M145:20260731,20260729,2
620:20260731,20260729,2
M108:20260731,20260729,2
610:20260731,20260729,2
M139:20260731,20260729,2
128:20260731,20260729,1
409:20260731,20260729,1
113:20260731,20260729,1
642:20260731,20260729,2
814:20260731,20260729,1
607:20260731,20260729,2
173:20260731,20260729,1
848:20260731,20260729,2
171:20260731,20260729,1
M176:20260731,20260729,2
658:20260731,20260729,2
M136:20260731,20260729,2
150:20260731,20260729,1
511:20260731,20260729,1
M125:20260731,20260729,2
154:20260731,20260729,1
M159:20260731,20260729,2
M118:20260731,20260729,2
142:20260731,20260729,1
125:20260731,20260729,1
413:20260731,20260729,1
105:20260731,20260729,1
652:20260731,20260729,2
M124:20260731,20260729,2
M142:20260731,20260729,2
624:20260731,20260729,2
169:20260731,20260729,1
M167:20260731,20260729,2
M165:20260731,20260729,2
662:20260731,20260729,2
120:20260731,20260729,1
M162:20260731,20260729,2
118:20260731,20260729,1
M132:20260731,20260729,2
156:20260731,20260729,1
145:20260731,20260729,1
107:20260731,20260729,1
M107:20260731,20260729,2
M113:20260731,20260729,2
M153:20260731,20260729,2
634:20260731,20260729,2
M126:20260731,20260729,2
527:20260731,20260729,1
M173:20260731,20260729,2
805:20260731,20260729,1
101:20260731,20260729,1
109:20260731,20260729,1
121:20260731,20260729,1
656:20260731,20260729,2
131:20260731,20260729,1
104:20260731,20260729,1
M144:20260731,20260729,2
631:20260731,20260729,2
611:20260731,20260729,2
663:20260731,20260729,2
807:20260731,20260729,1
650:20260731,20260729,2
649:20260731,20260729,2
425:20260731,20260729,1
408:20260731,20260729,1
822:20260731,20260729,1
153:20260731,20260729,1
638:20260731,20260729,2
903:20260731,20260729,2
664:20260731,20260729,2
146:20260731,20260729,1
502:20260731,20260729,1
139:20260731,20260729,1
103:20260731,20260729,1
648:20260731,20260729,2
661:20260731,20260729,2
651:20260731,20260729,2
M103:20260731,20260729,2
604:20260731,20260729,2
526:20260731,20260729,1
619:20260731,20260729,2
M111:20260731,20260729,2
420:20260731,20260729,1
102:20260731,20260729,1
140:20260731,20260729,1
M174:20260731,20260729,2
106:20260731,20260729,1
M169:20260731,20260729,2
809:20260731,20260729,1
507:20260731,20260729,1
135:20260731,20260729,1
404:20260731,20260729,1
630:20260731,20260729,2
M163:20260731,20260729,2
606:20260731,20260729,2
M123:20260731,20260729,2
110:20260731,20260729,1
628:20260731,20260729,2
623:20260731,20260729,2
519:20260731,20260729,1
429:20260731,20260729,1
M122:20260731,20260729,2
401:20260731,20260729,1
626:20260731,20260729,2
M114:20260731,20260729,2
901:20260731,20260729,2
811:20260731,20260729,1
152:20260731,20260729,1
174:20260731,20260729,1
503:20260731,20260729,1
163:20260731,20260729,1
640:20260731,20260729,2
132:20260731,20260729,1
M156:20260731,20260729,2
657:20260731,20260729,2
645:20260731,20260729,2
123:20260731,20260729,1
126:20260731,20260729,1
M147:20260731,20260729,2
M117:20260731,20260729,2
144:20260731,20260729,1
627:20260731,20260729,2
M104:20260731,20260729,2
136:20260731,20260729,1
M140:20260731,20260729,2
617:20260731,20260729,2
M168:20260731,20260729,2
644:20260731,20260729,2
M105:20260731,20260729,2
636:20260731,20260729,2
613:20260731,20260729,2
141:20260731,20260729,1
158:20260731,20260729,1
M171:20260731,20260729,2
111:20260731,20260729,1
514:20260731,20260729,1
428:20260731,20260729,1
825:20260731,20260729,2
M127:20260731,20260729,2
168:20260731,20260729,1
654:20260731,20260729,2
635:20260731,20260729,2
M170:20260731,20260729,2
161:20260731,20260729,1
643:20260731,20260729,2
M146:20260731,20260729,2
614:20260731,20260729,2
151:20260731,20260729,1
655:20260731,20260729,2
M160:20260731,20260729,2
M121:20260731,20260729,2
152:20260731,20260727,1
654:20260731,20260727,2
522:20260731,20260727,1
M141:20260731,20260727,2
147:20260731,20260727,1
M153:20260731,20260727,2
416:20260731,20260727,1
133:20260731,20260727,1
625:20260731,20260727,2
137:20260731,20260727,1
656:20260731,20260727,2
M151:20260731,20260727,2
136:20260731,20260727,1
M165:20260731,20260727,2
510:20260731,20260727,1
641:20260731,20260727,2
413:20260731,20260727,1
822:20260731,20260727,1
120:20260731,20260727,1
M119:20260731,20260727,2
101:20260731,20260727,1
639:20260731,20260727,2
M133:20260731,20260727,2
M127:20260731,20260727,2
115:20260731,20260727,1
825:20260731,20260727,2
404:20260731,20260727,1
420:20260731,20260727,1
M169:20260731,20260727,2
M143:20260731,20260727,2
M159:20260731,20260727,2
425:20260731,20260727,1
629:20260731,20260727,2
M174:20260731,20260727,2
511:20260731,20260727,1
603:20260731,20260727,2
M176:20260731,20260727,2
409:20260731,20260727,1
130:20260731,20260727,1
M110:20260731,20260727,2
620:20260731,20260727,2
131:20260731,20260727,1
M148:20260731,20260727,2
606:20260731,20260727,2
151:20260731,20260727,1
506:20260731,20260727,1
M152:20260731,20260727,2
M111:20260731,20260727,2
140:20260731,20260727,1
611:20260731,20260727,2
518:20260731,20260727,1
663:20260731,20260727,2
105:20260731,20260727,1
121:20260731,20260727,1
633:20260731,20260727,2
124:20260731,20260727,1
615:20260731,20260727,2
M155:20260731,20260727,2
128:20260731,20260727,1
648:20260731,20260727,2
M158:20260731,20260727,2
631:20260731,20260727,2
M120:20260731,20260727,2
169:20260731,20260727,1
119:20260731,20260727,1
M170:20260731,20260727,2
134:20260731,20260727,1
142:20260731,20260727,1
661:20260731,20260727,2
612:20260731,20260727,2
163:20260731,20260727,1
527:20260731,20260727,1
162:20260731,20260727,1
110:20260731,20260727,1
665:20260731,20260727,2
515:20260731,20260727,1
617:20260731,20260727,2
141:20260731,20260727,1
601:20260731,20260727,2
649:20260731,20260727,2
102:20260731,20260727,1
172:20260731,20260727,1
624:20260731,20260727,2
526:20260731,20260727,1
644:20260731,20260727,2
M112:20260731,20260727,2
819:20260731,20260727,2
M115:20260731,20260727,2
662:20260731,20260727,2
634:20260731,20260727,2
M134:20260731,20260727,2
M168:20260731,20260727,2
M123:20260731,20260727,2
M150:20260731,20260727,2
M135:20260731,20260727,2
M156:20260731,20260727,2
174:20260731,20260727,1
M106:20260731,20260727,2
M138:20260731,20260727,2
428:20260731,20260727,1
M145:20260731,20260727,2
814:20260731,20260727,1
M149:20260731,20260727,2
M172:20260731,20260727,2
637:20260731,20260727,2
M117:20260731,20260727,2
429:20260731,20260727,1
604:20260731,20260727,2
167:20260731,20260727,1
408:20260731,20260727,1
820:20260731,20260727,1
118:20260731,20260727,1
618:20260731,20260727,2
514:20260731,20260727,1
619:20260731,20260727,2
502:20260731,20260727,1
159:20260731,20260727,1
M163:20260731,20260727,2
117:20260731,20260727,1
616:20260731,20260727,2
628:20260731,20260727,2
655:20260731,20260727,2
668:20260731,20260727,2
405:20260731,20260727,1
M161:20260731,20260727,2
114:20260731,20260727,1
127:20260731,20260727,1
424:20260731,20260727,1
173:20260731,20260727,1
M105:20260731,20260727,2
171:20260731,20260727,1
M157:20260731,20260727,2
630:20260731,20260727,2
176:20260731,20260727,1
M102:20260731,20260727,2
108:20260731,20260727,1
M173:20260731,20260727,2
M154:20260731,20260727,2
139:20260731,20260727,1
840:20260731,20260727,2
104:20260731,20260727,1
816:20260731,20260727,1
129:20260731,20260727,1
M136:20260731,20260727,2
M108:20260731,20260727,2
M118:20260731,20260727,2
155:20260731,20260727,1
145:20260731,20260727,1
609:20260731,20260727,2
M167:20260731,20260727,2
605:20260731,20260727,2
642:20260731,20260727,2
144:20260731,20260727,1
848:20260731,20260727,2
166:20260731,20260727,1
523:20260731,20260727,1
417:20260731,20260727,1
657:20260731,20260727,2
156:20260731,20260727,1
632:20260731,20260727,2
412:20260731,20260727,1
M146:20260731,20260727,2
635:20260731,20260727,2
627:20260731,20260727,2
160:20260731,20260727,1
646:20260731,20260727,2
421:20260731,20260727,1
170:20260731,20260727,1
809:20260731,20260727,1
664:20260731,20260727,2
111:20260731,20260727,1
113:20260731,20260727,1
M166:20260731,20260727,2
811:20260731,20260727,1
647:20260731,20260727,2
138:20260731,20260727,1
M121:20260731,20260727,2
M128:20260731,20260727,2
613:20260731,20260727,2
168:20260731,20260727,1
614:20260731,20260727,2
636:20260731,20260727,2
640:20260731,20260727,2
154:20260731,20260727,1
M142:20260731,20260727,2
M116:20260731,20260727,2
M162:20260731,20260727,2
805:20260731,20260727,1
903:20260731,20260727,2
659:20260731,20260727,2
106:20260731,20260727,1
507:20260731,20260727,1
164:20260731,20260727,1
165:20260731,20260727,1
621:20260731,20260727,2
122:20260731,20260727,1
M130:20260731,20260727,2
519:20260731,20260727,1
M113:20260731,20260727,2
107:20260731,20260727,1
M140:20260731,20260727,2
161:20260731,20260727,1
643:20260731,20260727,2
M131:20260731,20260727,2
M139:20260731,20260727,2
M101:20260731,20260727,2
623:20260731,20260727,2
503:20260731,20260727,1
M122:20260731,20260727,2
M126:20260731,20260727,2
M129:20260731,20260727,2
158:20260731,20260727,1
116:20260731,20260727,1
608:20260731,20260727,2
651:20260731,20260727,2
M160:20260731,20260727,2
153:20260731,20260727,1
901:20260731,20260727,2
645:20260731,20260727,2
149:20260731,20260727,1
M114:20260731,20260727,2
M109:20260731,20260727,2
M164:20260731,20260727,2
658:20260731,20260727,2
626:20260731,20260727,2
638:20260731,20260727,2
M124:20260731,20260727,2
M171:20260731,20260727,2
622:20260731,20260727,2
M103:20260731,20260727,2
148:20260731,20260727,1
M137:20260731,20260727,2
607:20260731,20260727,2
123:20260731,20260727,1
M107:20260731,20260727,2
125:20260731,20260727,1
401:20260731,20260727,1
M104:20260731,20260727,2
146:20260731,20260727,1
M132:20260731,20260727,2
126:20260731,20260727,1
660:20260731,20260727,2
653:20260731,20260727,2
M147:20260731,20260727,2
905:20260731,20260727,2
132:20260731,20260727,1
135:20260731,20260727,1
112:20260731,20260727,1
652:20260731,20260727,2
650:20260731,20260727,2
157:20260731,20260727,1
602:20260731,20260727,2
M125:20260731,20260727,2
610:20260731,20260727,2
103:20260731,20260727,1
143:20260731,20260727,1
M144:20260731,20260727,2
150:20260731,20260727,1
807:20260731,20260727,1
109:20260731,20260727,1
638:20260731,20260728,2
M124:20260731,20260728,2
M171:20260731,20260728,2
622:20260731,20260728,2
M103:20260731,20260728,2
148:20260731,20260728,1
M137:20260731,20260728,2
607:20260731,20260728,2
123:20260731,20260728,1
M107:20260731,20260728,2
125:20260731,20260728,1
401:20260731,20260728,1
M104:20260731,20260728,2
M132:20260731,20260728,2
126:20260731,20260728,1
146:20260731,20260728,1
660:20260731,20260728,2
653:20260731,20260728,2
M147:20260731,20260728,2
905:20260731,20260728,2
132:20260731,20260728,1
135:20260731,20260728,1
652:20260731,20260728,2
650:20260731,20260728,2
157:20260731,20260728,1
112:20260731,20260728,1
602:20260731,20260728,2
M125:20260731,20260728,2
610:20260731,20260728,2
103:20260731,20260728,1
143:20260731,20260728,1
M144:20260731,20260728,2
150:20260731,20260728,1
807:20260731,20260728,1
109:20260731,20260728,1
152:20260731,20260728,1
654:20260731,20260728,2
522:20260731,20260728,1
M141:20260731,20260728,2
147:20260731,20260728,1
M153:20260731,20260728,2
416:20260731,20260728,1
133:20260731,20260728,1
625:20260731,20260728,2
137:20260731,20260728,1
656:20260731,20260728,2
M151:20260731,20260728,2
136:20260731,20260728,1
M165:20260731,20260728,2
510:20260731,20260728,1
641:20260731,20260728,2
413:20260731,20260728,1
822:20260731,20260728,1
120:20260731,20260728,1
M119:20260731,20260728,2
101:20260731,20260728,1
639:20260731,20260728,2
M133:20260731,20260728,2
M127:20260731,20260728,2
115:20260731,20260728,1
825:20260731,20260728,2
404:20260731,20260728,1
M169:20260731,20260728,2
420:20260731,20260728,1
M143:20260731,20260728,2
M159:20260731,20260728,2
425:20260731,20260728,1
629:20260731,20260728,2
M174:20260731,20260728,2
511:20260731,20260728,1
603:20260731,20260728,2
M176:20260731,20260728,2
409:20260731,20260728,1
130:20260731,20260728,1
620:20260731,20260728,2
131:20260731,20260728,1
M110:20260731,20260728,2
M148:20260731,20260728,2
606:20260731,20260728,2
151:20260731,20260728,1
506:20260731,20260728,1
M152:20260731,20260728,2
M111:20260731,20260728,2
140:20260731,20260728,1
611:20260731,20260728,2
518:20260731,20260728,1
663:20260731,20260728,2
105:20260731,20260728,1
121:20260731,20260728,1
633:20260731,20260728,2
124:20260731,20260728,1
615:20260731,20260728,2
M155:20260731,20260728,2
128:20260731,20260728,1
648:20260731,20260728,2
M158:20260731,20260728,2
631:20260731,20260728,2
