trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
601,6:51:00,6:51:00,70271,1,,0,0,0.00000000,1
601,6:56:00,6:56:00,70261,2,,0,0,2898.26431637,1
601,7:03:00,7:03:00,70241,3,,0,0,7055.19657362,1
601,7:08:00,7:08:00,70231,4,,0,0,12942.90379956,1
601,7:12:00,7:12:00,70221,5,,0,0,16130.74397875,1
601,7:16:00,7:16:00,70211,6,,0,0,20441.55749962,1
601,7:19:00,7:19:00,70201,7,,0,0,23549.04827050,1
601,7:22:00,7:22:00,70191,8,,0,0,27489.60358773,1
601,7:25:00,7:25:00,70171,9,,0,0,30037.54990718,1
601,7:27:00,7:27:00,70161,10,,0,0,32057.54304256,1
601,7:32:00,7:32:00,70141,11,,0,0,37656.80049986,1
601,7:35:00,7:35:00,70131,12,,0,0,41149.18626235,1
601,7:38:00,7:38:00,70121,13,,0,0,43132.57891281,1
601,7:41:00,7:41:00,70111,14,,0,0,46464.68349552,1
601,7:43:00,7:43:00,70101,15,,0,0,47812.19291079,1
601,7:46:00,7:46:00,70091,16,,0,0,49949.92200856,1
601,7:48:00,7:48:00,70081,17,,0,0,52274.33886273,1
601,7:51:00,7:51:00,70071,18,,0,0,54047.39240205,1
601,7:54:00,7:54:00,70061,19,,0,0,56593.46263096,1
601,7:57:00,7:57:00,70051,20,,0,0,60668.83013928,1
601,8:00:00,8:00:00,70041,21,,0,0,63714.53658263,1
601,8:05:00,8:05:00,70031,22,,0,0,70389.72095168,1
601,8:10:00,8:10:00,70021,23,,0,0,75808.18462778,1
601,8:15:00,8:15:00,70011,24,,0,0,78331.33042785,1
605,7:51:00,7:51:00,70271,1,,0,0,0.00000000,1
605,7:56:00,7:56:00,70261,2,,0,0,2898.26431637,1
605,8:03:00,8:03:00,70241,3,,0,0,7055.19657362,1
605,8:08:00,8:08:00,70231,4,,0,0,12942.90379956,1
605,8:12:00,8:12:00,70221,5,,0,0,16130.74397875,1
605,8:16:00,8:16:00,70211,6,,0,0,20441.55749962,1
605,8:19:00,8:19:00,70201,7,,0,0,23549.04827050,1
605,8:22:00,8:22:00,70191,8,,0,0,27489.60358773,1
605,8:25:00,8:25:00,70171,9,,0,0,30037.54990718,1
605,8:27:00,8:27:00,70161,10,,0,0,32057.54304256,1
605,8:32:00,8:32:00,70141,11,,0,0,37656.80049986,1
605,8:35:00,8:35:00,70131,12,,0,0,41149.18626235,1
605,8:38:00,8:38:00,70121,13,,0,0,43132.57891281,1
605,8:41:00,8:41:00,70111,14,,0,0,46464.68349552,1
605,8:43:00,8:43:00,70101,15,,0,0,47812.19291079,1
605,8:46:00,8:46:00,70091,16,,0,0,49949.92200856,1
605,8:48:00,8:48:00,70081,17,,0,0,52274.33886273,1
605,8:51:00,8:51:00,70071,18,,0,0,54047.39240205,1
605,8:54:00,8:54:00,70061,19,,0,0,56593.46263096,1
605,8:57:00,8:57:00,70051,20,,0,0,60668.83013928,1
605,9:00:00,9:00:00,70041,21,,0,0,63714.53658263,1
605,9:05:00,9:05:00,70031,22,,0,0,70389.72095168,1
605,9:10:00,9:10:00,70021,23,,0,0,75808.18462778,1
605,9:15:00,9:15:00,70011,24,,0,0,78331.33042785,1
609,8:51:00,8:51:00,70271,1,,0,0,0.00000000,1
609,8:56:00,8:56:00,70261,2,,0,0,2898.26431637,1
609,9:03:00,9:03:00,70241,3,,0,0,7055.19657362,1
609,9:08:00,9:08:00,70231,4,,0,0,12942.90379956,1
609,9:12:00,9:12:00,70221,5,,0,0,16130.74397875,1
609,9:16:00,9:16:00,70211,6,,0,0,20441.55749962,1
609,9:19:00,9:19:00,70201,7,,0,0,23549.04827050,1
609,9:22:00,9:22:00,70191,8,,0,0,27489.60358773,1
609,9:25:00,9:25:00,70171,9,,0,0,30037.54990718,1
609,9:27:00,9:27:00,70161,10,,0,0,32057.54304256,1
609,9:32:00,9:32:00,70141,11,,0,0,37656.80049986,1
609,9:35:00,9:35:00,70131,12,,0,0,41149.18626235,1
609,9:38:00,9:38:00,70121,13,,0,0,43132.57891281,1
609,9:41:00,9:41:00,70111,14,,0,0,46464.68349552,1
609,9:43:00,9:43:00,70101,15,,0,0,47812.19291079,1
609,9:46:00,9:46:00,70091,16,,0,0,49949.92200856,1
609,9:48:00,9:48:00,70081,17,,0,0,52274.33886273,1
609,9:51:00,9:51:00,70071,18,,0,0,54047.39240205,1
609,9:54:00,9:54:00,70061,19,,0,0,56593.46263096,1
609,9:57:00,9:57:00,70051,20,,0,0,60668.83013928,1
609,10:00:00,10:00:00,70041,21,,0,0,63714.53658263,1
609,10:05:00,10:05:00,70031,22,,0,0,70389.72095168,1
609,10:10:00,10:10:00,70021,23,,0,0,75808.18462778,1
609,10:15:00,10:15:00,70011,24,,0,0,78331.33042785,1
613,9:51:00,9:51:00,70271,1,,0,0,0.00000000,1
613,9:56:00,9:56:00,70261,2,,0,0,2898.26431637,1
613,10:03:00,10:03:00,70241,3,,0,0,7055.19657362,1
613,10:08:00,10:08:00,70231,4,,0,0,12942.90379956,1
613,10:12:00,10:12:00,70221,5,,0,0,16130.74397875,1
613,10:16:00,10:16:00,70211,6,,0,0,20441.55749962,1
613,10:19:00,10:19:00,70201,7,,0,0,23549.04827050,1
613,10:22:00,10:22:00,70191,8,,0,0,27489.60358773,1
613,10:25:00,10:25:00,70171,9,,0,0,30037.54990718,1
613,10:27:00,10:27:00,70161,10,,0,0,32057.54304256,1
613,10:32:00,10:32:00,70141,11,,0,0,37656.80049986,1
613,10:35:00,10:35:00,70131,12,,0,0,41149.18626235,1
613,10:38:00,10:38:00,70121,13,,0,0,43132.57891281,1
613,10:41:00,10:41:00,70111,14,,0,0,46464.68349552,1
613,10:43:00,10:43:00,70101,15,,0,0,47812.19291079,1
613,10:46:00,10:46:00,70091,16,,0,0,49949.92200856,1
613,10:48:00,10:48:00,70081,17,,0,0,52274.33886273,1
613,10:51:00,10:51:00,70071,18,,0,0,54047.39240205,1
613,10:54:00,10:54:00,70061,19,,0,0,56593.46263096,1
613,10:57:00,10:57:00,70051,20,,0,0,60668.83013928,1
613,11:00:00,11:00:00,70041,21,,0,0,63714.53658263,1
613,11:05:00,11:05:00,70031,22,,0,0,70389.72095168,1
613,11:10:00,11:10:00,70021,23,,0,0,75808.18462778,1
613,11:15:00,11:15:00,70011,24,,0,0,78331.33042785,1
617,10:51:00,10:51:00,70271,1,,0,0,0.00000000,1
617,10:56:00,10:56:00,70261,2,,0,0,2898.26431637,1
617,11:03:00,11:03:00,70241,3,,0,0,7055.19657362,1
617,11:08:00,11:08:00,70231,4,,0,0,12942.90379956,1
617,11:12:00,11:12:00,70221,5,,0,0,16130.74397875,1
617,11:16:00,11:16:00,70211,6,,0,0,20441.55749962,1
617,11:19:00,11:19:00,70201,7,,0,0,23549.04827050,1
617,11:22:00,11:22:00,70191,8,,0,0,27489.60358773,1
617,11:25:00,11:25:00,70171,9,,0,0,30037.54990718,1
617,11:27:00,11:27:00,70161,10,,0,0,32057.54304256,1
617,11:32:00,11:32:00,70141,11,,0,0,37656.80049986,1
617,11:35:00,11:35:00,70131,12,,0,0,41149.18626235,1
617,11:38:00,11:38:00,70121,13,,0,0,43132.57891281,1
617,11:41:00,11:41:00,70111,14,,0,0,46464.68349552,1
617,11:43:00,11:43:00,70101,15,,0,0,47812.19291079,1
617,11:46:00,11:46:00,70091,16,,0,0,49949.92200856,1
617,11:48:00,11:48:00,70081,17,,0,0,52274.33886273,1
617,11:51:00,11:51:00,70071,18,,0,0,54047.39240205,1
617,11:54:00,11:54:00,70061,19,,0,0,56593.46263096,1
617,11:57:00,11:57:00,70051,20,,0,0,60668.83013928,1
617,12:00:00,12:00:00,70041,21,,0,0,63714.53658263,1
617,12:05:00,12:05:00,70031,22,,0,0,70389.72095168,1
617,12:10:00,12:10:00,70021,23,,0,0,75808.18462778,1
617,12:15:00,12:15:00,70011,24,,0,0,78331.33042785,1
621,11:51:00,11:51:00,70271,1,,0,0,0.00000000,1
621,11:56:00,11:56:00,70261,2,,0,0,2898.26431637,1
621,12:03:00,12:03:00,70241,3,,0,0,7055.19657362,1
621,12:08:00,12:08:00,70231,4,,0,0,12942.90379956,1
621,12:12:00,12:12:00,70221,5,,0,0,16130.74397875,1
621,12:16:00,12:16:00,70211,6,,0,0,20441.55749962,1
621,12:19:00,12:19:00,70201,7,,0,0,23549.04827050,1
621,12:22:00,12:22:00,70191,8,,0,0,27489.60358773,1
621,12:25:00,12:25:00,70171,9,,0,0,30037.54990718,1
621,12:27:00,12:27:00,70161,10,,0,0,32057.54304256,1
621,12:32:00,12:32:00,70141,11,,0,0,37656.80049986,1
621,12:35:00,12:35:00,70131,12,,0,0,41149.18626235,1
621,12:38:00,12:38:00,70121,13,,0,0,43132.57891281,1
621,12:41:00,12:41:00,70111,14,,0,0,46464.68349552,1
621,12:43:00,12:43:00,70101,15,,0,0,47812.19291079,1
621,12:46:00,12:46:00,70091,16,,0,0,49949.92200856,1
621,12:48:00,12:48:00,70081,17,,0,0,52274.33886273,1
621,12:51:00,12:51:00,70071,18,,0,0,54047.39240205,1
621,12:54:00,12:54:00,70061,19,,0,0,56593.46263096,1
621,12:57:00,12:57:00,70051,20,,0,0,60668.83013928,1
621,13:00:00,13:00:00,70041,21,,0,0,63714.53658263,1
621,13:05:00,13:05:00,70031,22,,0,0,70389.72095168,1
621,13:10:00,13:10:00,70021,23,,0,0,75808.18462778,1
621,13:15:00,13:15:00,70011,24,,0,0,78331.33042785,1
625,12:51:00,12:51:00,70271,1,,0,0,0.00000000,1
625,12:56:00,12:56:00,70261,2,,0,0,2898.26431637,1
625,13:03:00,13:03:00,70241,3,,0,0,7055.19657362,1
625,13:08:00,13:08:00,70231,4,,0,0,12942.90379956,1
625,13:12:00,13:12:00,70221,5,,0,0,16130.74397875,1
625,13:16:00,13:16:00,70211,6,,0,0,20441.55749962,1
625,13:19:00,13:19:00,70201,7,,0,0,23549.04827050,1
625,13:22:00,13:22:00,70191,8,,0,0,27489.60358773,1
625,13:25:00,13:25:00,70171,9,,0,0,30037.54990718,1
625,13:27:00,13:27:00,70161,10,,0,0,32057.54304256,1
625,13:32:00,13:32:00,70141,11,,0,0,37656.80049986,1
625,13:35:00,13:35:00,70131,12,,0,0,41149.18626235,1
625,13:38:00,13:38:00,70121,13,,0,0,43132.57891281,1
625,13:41:00,13:41:00,70111,14,,0,0,46464.68349552,1
625,13:43:00,13:43:00,70101,15,,0,0,47812.19291079,1
625,13:46:00,13:46:00,70091,16,,0,0,49949.92200856,1
625,13:48:00,13:48:00,70081,17,,0,0,52274.33886273,1
625,13:51:00,13:51:00,70071,18,,0,0,54047.39240205,1
625,13:54:00,13:54:00,70061,19,,0,0,56593.46263096,1
625,13:57:00,13:57:00,70051,20,,0,0,60668.83013928,1
625,14:00:00,14:00:00,70041,21,,0,0,63714.53658263,1
625,14:05:00,14:05:00,70031,22,,0,0,70389.72095168,1
625,14:10:00,14:10:00,70021,23,,0,0,75808.18462778,1
625,14:15:00,14:15:00,70011,24,,0,0,78331.33042785,1
629,13:51:00,13:51:00,70271,1,,0,0,0.00000000,1
629,13:56:00,13:56:00,70261,2,,0,0,2898.26431637,1
629,14:03:00,14:03:00,70241,3,,0,0,7055.19657362,1
629,14:08:00,14:08:00,70231,4,,0,0,12942.90379956,1
629,14:12:00,14:12:00,70221,5,,0,0,16130.74397875,1
629,14:16:00,14:16:00,70211,6,,0,0,20441.55749962,1
629,14:19:00,14:19:00,70201,7,,0,0,23549.04827050,1
629,14:22:00,14:22:00,70191,8,,0,0,27489.60358773,1
629,14:25:00,14:25:00,70171,9,,0,0,30037.54990718,1
629,14:27:00,14:27:00,70161,10,,0,0,32057.54304256,1
629,14:32:00,14:32:00,70141,11,,0,0,37656.80049986,1
629,14:35:00,14:35:00,70131,12,,0,0,41149.18626235,1
629,14:38:00,14:38:00,70121,13,,0,0,43132.57891281,1
629,14:41:00,14:41:00,70111,14,,0,0,46464.68349552,1
629,14:43:00,14:43:00,70101,15,,0,0,47812.19291079,1
629,14:46:00,14:46:00,70091,16,,0,0,49949.92200856,1
629,14:48:00,14:48:00,70081,17,,0,0,52274.33886273,1
629,14:51:00,14:51:00,70071,18,,0,0,54047.39240205,1
629,14:54:00,14:54:00,70061,19,,0,0,56593.46263096,1
629,14:57:00,14:57:00,70051,20,,0,0,60668.83013928,1
629,15:00:00,15:00:00,70041,21,,0,0,63714.53658263,1
629,15:05:00,15:05:00,70031,22,,0,0,70389.72095168,1
629,15:10:00,15:10:00,70021,23,,0,0,75808.18462778,1
629,15:15:00,15:15:00,70011,24,,0,0,78331.33042785,1
633,14:51:00,14:51:00,70271,1,,0,0,0.00000000,1
633,14:56:00,14:56:00,70261,2,,0,0,2898.26431637,1
633,15:03:00,15:03:00,70241,3,,0,0,7055.19657362,1
633,15:08:00,15:08:00,70231,4,,0,0,12942.90379956,1
633,15:12:00,15:12:00,70221,5,,0,0,16130.74397875,1
633,15:16:00,15:16:00,70211,6,,0,0,20441.55749962,1
633,15:19:00,15:19:00,70201,7,,0,0,23549.04827050,1
633,15:22:00,15:22:00,70191,8,,0,0,27489.60358773,1
633,15:25:00,15:25:00,70171,9,,0,0,30037.54990718,1
633,15:27:00,15:27:00,70161,10,,0,0,32057.54304256,1
633,15:32:00,15:32:00,70141,11,,0,0,37656.80049986,1
633,15:35:00,15:35:00,70131,12,,0,0,41149.18626235,1
633,15:38:00,15:38:00,70121,13,,0,0,43132.57891281,1
633,15:41:00,15:41:00,70111,14,,0,0,46464.68349552,1
633,15:43:00,15:43:00,70101,15,,0,0,47812.19291079,1
633,15:46:00,15:46:00,70091,16,,0,0,49949.92200856,1
633,15:48:00,15:48:00,70081,17,,0,0,52274.33886273,1
633,15:51:00,15:51:00,70071,18,,0,0,54047.39240205,1
633,15:54:00,15:54:00,70061,19,,0,0,56593.46263096,1
633,15:57:00,15:57:00,70051,20,,0,0,60668.83013928,1
633,16:00:00,16:00:00,70041,21,,0,0,63714.53658263,1
633,16:05:00,16:05:00,70031,22,,0,0,70389.72095168,1
633,16:10:00,16:10:00,70021,23,,0,0,75808.18462778,1
633,16:15:00,16:15:00,70011,24,,0,0,78331.33042785,1
637,15:51:00,15:51:00,70271,1,,0,0,0.00000000,1
637,15:56:00,15:56:00,70261,2,,0,0,2898.26431637,1
637,16:03:00,16:03:00,70241,3,,0,0,7055.19657362,1
637,16:08:00,16:08:00,70231,4,,0,0,12942.90379956,1
637,16:12:00,16:12:00,70221,5,,0,0,16130.74397875,1
637,16:16:00,16:16:00,70211,6,,0,0,20441.55749962,1
637,16:19:00,16:19:00,70201,7,,0,0,23549.04827050,1
637,16:22:00,16:22:00,70191,8,,0,0,27489.60358773,1
637,16:25:00,16:25:00,70171,9,,0,0,30037.54990718,1
637,16:27:00,16:27:00,70161,10,,0,0,32057.54304256,1
637,16:32:00,16:32:00,70141,11,,0,0,37656.80049986,1
637,16:35:00,16:35:00,70131,12,,0,0,41149.18626235,1
637,16:38:00,16:38:00,70121,13,,0,0,43132.57891281,1
637,16:41:00,16:41:00,70111,14,,0,0,46464.68349552,1
637,16:43:00,16:43:00,70101,15,,0,0,47812.19291079,1
637,16:46:00,16:46:00,70091,16,,0,0,49949.92200856,1
637,16:48:00,16:48:00,70081,17,,0,0,52274.33886273,1
637,16:51:00,16:51:00,70071,18,,0,0,54047.39240205,1
637,16:54:00,16:54:00,70061,19,,0,0,56593.46263096,1
637,16:57:00,16:57:00,70051,20,,0,0,60668.83013928,1
637,17:00:00,17:00:00,70041,21,,0,0,63714.53658263,1
637,17:05:00,17:05:00,70031,22,,0,0,70389.72095168,1
637,17:10:00,17:10:00,70021,23,,0,0,75808.18462778,1
637,17:15:00,17:15:00,70011,24,,0,0,78331.33042785,1
641,16:51:00,16:51:00,70271,1,,0,0,0.00000000,1
641,16:56:00,16:56:00,70261,2,,0,0,2898.26431637,1
641,17:03:00,17:03:00,70241,3,,0,0,7055.19657362,1
641,17:08:00,17:08:00,70231,4,,0,0,12942.90379956,1
641,17:12:00,17:12:00,70221,5,,0,0,16130.74397875,1
641,17:16:00,17:16:00,70211,6,,0,0,20441.55749962,1
641,17:19:00,17:19:00,70201,7,,0,0,23549.04827050,1
641,17:22:00,17:22:00,70191,8,,0,0,27489.60358773,1
641,17:25:00,17:25:00,70171,9,,0,0,30037.54990718,1
641,17:27:00,17:27:00,70161,10,,0,0,32057.54304256,1
641,17:32:00,17:32:00,70141,11,,0,0,37656.80049986,1
641,17:35:00,17:35:00,70131,12,,0,0,41149.18626235,1
641,17:38:00,17:38:00,70121,13,,0,0,43132.57891281,1
641,17:41:00,17:41:00,70111,14,,0,0,46464.68349552,1
641,17:43:00,17:43:00,70101,15,,0,0,47812.19291079,1
641,17:46:00,17:46:00,70091,16,,0,0,49949.92200856,1
641,17:48:00,17:48:00,70081,17,,0,0,52274.33886273,1
641,17:51:00,17:51:00,70071,18,,0,0,54047.39240205,1
641,17:54:00,17:54:00,70061,19,,0,0,56593.46263096,1
641,17:57:00,17:57:00,70051,20,,0,0,60668.83013928,1
641,18:00:00,18:00:00,70041,21,,0,0,63714.53658263,1
641,18:05:00,18:05:00,70031,22,,0,0,70389.72095168,1
641,18:10:00,18:10:00,70021,23,,0,0,75808.18462778,1
641,18:15:00,18:15:00,70011,24,,0,0,78331.33042785,1
645,17:51:00,17:51:00,70271,1,,0,0,0.00000000,1
645,17:56:00,17:56:00,70261,2,,0,0,2898.26431637,1
645,18:03:00,18:03:00,70241,3,,0,0,7055.19657362,1
645,18:08:00,18:08:00,70231,4,,0,0,12942.90379956,1
645,18:12:00,18:12:00,70221,5,,0,0,16130.74397875,1
645,18:16:00,18:16:00,70211,6,,0,0,20441.55749962,1
645,18:19:00,18:19:00,70201,7,,0,0,23549.04827050,1
645,18:22:00,18:22:00,70191,8,,0,0,27489.60358773,1
645,18:25:00,18:25:00,70171,9,,0,0,30037.54990718,1
645,18:27:00,18:27:00,70161,10,,0,0,32057.54304256,1
645,18:32:00,18:32:00,70141,11,,0,0,37656.80049986,1
645,18:35:00,18:35:00,70131,12,,0,0,41149.18626235,1
645,18:38:00,18:38:00,70121,13,,0,0,43132.57891281,1
645,18:41:00,18:41:00,70111,14,,0,0,46464.68349552,1
645,18:43:00,18:43:00,70101,15,,0,0,47812.19291079,1
645,18:46:00,18:46:00,70091,16,,0,0,49949.92200856,1
645,18:48:00,18:48:00,70081,17,,0,0,52274.33886273,1
645,18:51:00,18:51:00,70071,18,,0,0,54047.39240205,1
645,18:54:00,18:54:00,70061,19,,0,0,56593.46263096,1
645,18:57:00,18:57:00,70051,20,,0,0,60668.83013928,1
645,19:00:00,19:00:00,70041,21,,0,0,63714.53658263,1
645,19:05:00,19:05:00,70031,22,,0,0,70389.72095168,1
645,19:10:00,19:10:00,70021,23,,0,0,75808.18462778,1
645,19:15:00,19:15:00,70011,24,,0,0,78331.33042785,1
649,18:51:00,18:51:00,70271,1,,0,0,0.00000000,1
649,18:56:00,18:56:00,70261,2,,0,0,2898.26431637,1
649,19:03:00,19:03:00,70241,3,,0,0,7055.19657362,1
649,19:08:00,19:08:00,70231,4,,0,0,12942.90379956,1
649,19:12:00,19:12:00,70221,5,,0,0,16130.74397875,1
649,19:16:00,19:16:00,70211,6,,0,0,20441.55749962,1
649,19:19:00,19:19:00,70201,7,,0,0,23549.04827050,1
649,19:22:00,19:22:00,70191,8,,0,0,27489.60358773,1
649,19:25:00,19:25:00,70171,9,,0,0,30037.54990718,1
649,19:27:00,19:27:00,70161,10,,0,0,32057.54304256,1
649,19:32:00,19:32:00,70141,11,,0,0,37656.80049986,1
649,19:35:00,19:35:00,70131,12,,0,0,41149.18626235,1
649,19:38:00,19:38:00,70121,13,,0,0,43132.57891281,1
649,19:41:00,19:41:00,70111,14,,0,0,46464.68349552,1
649,19:43:00,19:43:00,70101,15,,0,0,47812.19291079,1
649,19:46:00,19:46:00,70091,16,,0,0,49949.92200856,1
649,19:48:00,19:48:00,70081,17,,0,0,52274.33886273,1
649,19:51:00,19:51:00,70071,18,,0,0,54047.39240205,1
649,19:54:00,19:54:00,70061,19,,0,0,56593.46263096,1
649,19:57:00,19:57:00,70051,20,,0,0,60668.83013928,1
649,20:00:00,20:00:00,70041,21,,0,0,63714.53658263,1
649,20:05:00,20:05:00,70031,22,,0,0,70389.72095168,1
649,20:10:00,20:10:00,70021,23,,0,0,75808.18462778,1
649,20:15:00,20:15:00,70011,24,,0,0,78331.33042785,1
653,19:51:00,19:51:00,70271,1,,0,0,0.00000000,1
653,19:56:00,19:56:00,70261,2,,0,0,2898.26431637,1
653,20:03:00,20:03:00,70241,3,,0,0,7055.19657362,1
653,20:08:00,20:08:00,70231,4,,0,0,12942.90379956,1
653,20:12:00,20:12:00,70221,5,,0,0,16130.74397875,1
653,20:16:00,20:16:00,70211,6,,0,0,20441.55749962,1
653,20:19:00,20:19:00,70201,7,,0,0,23549.04827050,1
653,20:22:00,20:22:00,70191,8,,0,0,27489.60358773,1
653,20:25:00,20:25:00,70171,9,,0,0,30037.54990718,1
653,20:27:00,20:27:00,70161,10,,0,0,32057.54304256,1
653,20:32:00,20:32:00,70141,11,,0,0,37656.80049986,1
653,20:35:00,20:35:00,70131,12,,0,0,41149.18626235,1
653,20:38:00,20:38:00,70121,13,,0,0,43132.57891281,1
653,20:41:00,20:41:00,70111,14,,0,0,46464.68349552,1
653,20:43:00,20:43:00,70101,15,,0,0,47812.19291079,1
653,20:46:00,20:46:00,70091,16,,0,0,49949.92200856,1
653,20:48:00,20:48:00,70081,17,,0,0,52274.33886273,1
653,20:51:00,20:51:00,70071,18,,0,0,54047.39240205,1
653,20:54:00,20:54:00,70061,19,,0,0,56593.46263096,1
653,20:57:00,20:57:00,70051,20,,0,0,60668.83013928,1
653,21:00:00,21:00:00,70041,21,,0,0,63714.53658263,1
653,21:05:00,21:05:00,70031,22,,0,0,70389.72095168,1
653,21:10:00,21:10:00,70021,23,,0,0,75808.18462778,1
653,21:15:00,21:15:00,70011,24,,0,0,78331.33042785,1
657,20:51:00,20:51:00,70271,1,,0,0,0.00000000,1
657,20:56:00,20:56:00,70261,2,,0,0,2898.26431637,1
657,21:03:00,21:03:00,70241,3,,0,0,7055.19657362,1
657,21:08:00,21:08:00,70231,4,,0,0,12942.90379956,1
657,21:12:00,21:12:00,70221,5,,0,0,16130.74397875,1
657,21:16:00,21:16:00,70211,6,,0,0,20441.55749962,1
657,21:19:00,21:19:00,70201,7,,0,0,23549.04827050,1
657,21:22:00,21:22:00,70191,8,,0,0,27489.60358773,1
657,21:25:00,21:25:00,70171,9,,0,0,30037.54990718,1
657,21:27:00,21:27:00,70161,10,,0,0,32057.54304256,1
657,21:32:00,21:32:00,70141,11,,0,0,37656.80049986,1
657,21:35:00,21:35:00,70131,12,,0,0,41149.18626235,1
657,21:38:00,21:38:00,70121,13,,0,0,43132.57891281,1
657,21:41:00,21:41:00,70111,14,,0,0,46464.68349552,1
657,21:43:00,21:43:00,70101,15,,0,0,47812.19291079,1
657,21:46:00,21:46:00,70091,16,,0,0,49949.92200856,1
657,21:48:00,21:48:00,70081,17,,0,0,52274.33886273,1
657,21:51:00,21:51:00,70071,18,,0,0,54047.39240205,1
657,21:54:00,21:54:00,70061,19,,0,0,56593.46263096,1
657,21:57:00,21:57:00,70051,20,,0,0,60668.83013928,1
657,22:00:00,22:00:00,70041,21,,0,0,63714.53658263,1
657,22:05:00,22:05:00,70031,22,,0,0,70389.72095168,1
657,22:10:00,22:10:00,70021,23,,0,0,75808.18462778,1
657,22:15:00,22:15:00,70011,24,,0,0,78331.33042785,1
661,21:51:00,21:51:00,70271,1,,0,0,0.00000000,1
661,21:56:00,21:56:00,70261,2,,0,0,2898.26431637,1
661,22:03:00,22:03:00,70241,3,,0,0,7055.19657362,1
661,22:08:00,22:08:00,70231,4,,0,0,12942.90379956,1
661,22:12:00,22:12:00,70221,5,,0,0,16130.74397875,1
661,22:16:00,22:16:00,70211,6,,0,0,20441.55749962,1
661,22:19:00,22:19:00,70201,7,,0,0,23549.04827050,1
661,22:22:00,22:22:00,70191,8,,0,0,27489.60358773,1
661,22:25:00,22:25:00,70171,9,,0,0,30037.54990718,1
661,22:27:00,22:27:00,70161,10,,0,0,32057.54304256,1
661,22:32:00,22:32:00,70141,11,,0,0,37656.80049986,1
661,22:35:00,22:35:00,70131,12,,0,0,41149.18626235,1
661,22:38:00,22:38:00,70121,13,,0,0,43132.57891281,1
661,22:41:00,22:41:00,70111,14,,0,0,46464.68349552,1
661,22:43:00,22:43:00,70101,15,,0,0,47812.19291079,1
661,22:46:00,22:46:00,70091,16,,0,0,49949.92200856,1
661,22:48:00,22:48:00,70081,17,,0,0,52274.33886273,1
661,22:51:00,22:51:00,70071,18,,0,0,54047.39240205,1
661,22:54:00,22:54:00,70061,19,,0,0,56593.46263096,1
661,22:57:00,22:57:00,70051,20,,0,0,60668.83013928,1
661,23:00:00,23:00:00,70041,21,,0,0,63714.53658263,1
661,23:05:00,23:05:00,70031,22,,0,0,70389.72095168,1
661,23:10:00,23:10:00,70021,23,,0,0,75808.18462778,1
661,23:15:00,23:15:00,70011,24,,0,0,78331.33042785,1
665,23:25:00,23:25:00,70271,1,,0,0,0.00000000,1
665,23:30:00,23:30:00,70261,2,,0,0,2898.26431637,1
665,23:37:00,23:37:00,70241,3,,0,0,7055.19657362,1
665,23:42:00,23:42:00,70231,4,,0,0,12942.90379956,1
665,23:46:00,23:46:00,70221,5,,0,0,16130.74397875,1
665,23:50:00,23:50:00,70211,6,,0,0,20441.55749962,1
665,23:53:00,23:53:00,70201,7,,0,0,23549.04827050,1
665,23:56:00,23:56:00,70191,8,,0,0,27489.60358773,1
665,23:59:00,23:59:00,70171,9,,0,0,30037.54990718,1
665,24:01:00,24:01:00,70161,10,,0,0,32057.54304256,1
665,24:06:00,24:06:00,70141,11,,0,0,37656.80049986,1
665,24:09:00,24:09:00,70131,12,,0,0,41149.18626235,1
665,24:12:00,24:12:00,70121,13,,0,0,43132.57891281,1
665,24:15:00,24:15:00,70111,14,,0,0,46464.68349552,1
665,24:17:00,24:17:00,70101,15,,0,0,47812.19291079,1
665,24:20:00,24:20:00,70091,16,,0,0,49949.92200856,1
665,24:22:00,24:22:00,70081,17,,0,0,52274.33886273,1
665,24:25:00,24:25:00,70071,18,,0,0,54047.39240205,1
665,24:28:00,24:28:00,70061,19,,0,0,56593.46263096,1
665,24:31:00,24:31:00,70051,20,,0,0,60668.83013928,1
665,24:34:00,24:34:00,70041,21,,0,0,63714.53658263,1
665,24:39:00,24:39:00,70031,22,,0,0,70389.72095168,1
665,24:44:00,24:44:00,70021,23,,0,0,75808.18462778,1
665,24:49:00,24:49:00,70011,24,,0,0,78331.33042785,1
602,7:55:00,7:55:00,70012,1,,0,0,0.00000000,1
602,8:00:00,8:00:00,70022,2,,0,0,2521.94934933,1
602,8:04:00,8:04:00,70032,3,,0,0,7940.93034485,1
602,8:10:00,8:10:00,70042,4,,0,0,14613.27361600,1
602,8:13:00,8:13:00,70052,5,,0,0,17657.01202032,1
602,8:16:00,8:16:00,70062,6,,0,0,21733.69455401,1
602,8:19:00,8:19:00,70072,7,,0,0,24282.86652629,1
602,8:21:00,8:21:00,70082,8,,0,0,26043.38507674,1
602,8:24:00,8:24:00,70092,9,,0,0,28350.06083383,1
602,8:26:00,8:26:00,70102,10,,0,0,30499.05295888,1
602,8:29:00,8:29:00,70112,11,,0,0,31865.93060020,1
602,8:32:00,8:32:00,70122,12,,0,0,35199.25076625,1
602,8:34:00,8:34:00,70132,13,,0,0,37194.42283627,1
602,8:38:00,8:38:00,70142,14,,0,0,40687.04095794,1
