service_id,date,exception_type
526:20251130,20251130,2
153:20251130,20251130,2
421:20251130,20251130,2
138:20251130,20251130,2
617:20251130,20251130,1
807:20251130,20251130,2
503:20251130,20251130,2
130:20251130,20251130,2
109:20251130,20251130,2
816:20251130,20251130,2
649:20251130,20251130,1
424:20251130,20251130,2
101:20251130,20251130,2
136:20251130,20251130,2
618:20251130,20251130,1
M132:20251130,20251130,2
M167:20251130,20251130,2
M133:20251130,20251130,2
164:20251130,20251130,2
825:20251130,20251130,2
M169:20251130,20251130,2
M117:20251130,20251130,2
M145:20251130,20251130,2
108:20251130,20251130,2
645:20251130,20251130,1
417:20251130,20251130,2
144:20251130,20251130,2
140:20251130,20251130,2
641:20251130,20251130,1
120:20251130,20251130,2
M107:20251130,20251130,2
M159:20251130,20251130,2
162:20251130,20251130,2
163:20251130,20251130,2
169:20251130,20251130,2
412:20251130,20251130,2
171:20251130,20251130,2
M105:20251130,20251130,2
M140:20251130,20251130,2
168:20251130,20251130,2
652:20251130,20251130,1
129:20251130,20251130,2
425:20251130,20251130,2
128:20251130,20251130,2
127:20251130,20251130,2
519:20251130,20251130,2
642:20251130,20251130,1
648:20251130,20251130,1
M162:20251130,20251130,2
133:20251130,20251130,2
154:20251130,20251130,2
M141:20251130,20251130,2
102:20251130,20251130,2
518:20251130,20251130,2
658:20251130,20251130,1
607:20251130,20251130,1
820:20251130,20251130,2
651:20251130,20251130,1
M156:20251130,20251130,2
M161:20251130,20251130,2
141:20251130,20251130,2
143:20251130,20251130,2
655:20251130,20251130,1
M164:20251130,20251130,2
401:20251130,20251130,2
M155:20251130,20251130,2
132:20251130,20251130,2
M144:20251130,20251130,2
M101:20251130,20251130,2
637:20251130,20251130,1
M158:20251130,20251130,2
148:20251130,20251130,2
M108:20251130,20251130,2
M109:20251130,20251130,2
118:20251130,20251130,2
M129:20251130,20251130,2
M163:20251130,20251130,2
M170:20251130,20251130,2
646:20251130,20251130,1
M152:20251130,20251130,2
633:20251130,20251130,1
632:20251130,20251130,1
137:20251130,20251130,2
656:20251130,20251130,1
604:20251130,20251130,1
628:20251130,20251130,1
413:20251130,20251130,2
104:20251130,20251130,2
135:20251130,20251130,2
643:20251130,20251130,1
634:20251130,20251130,1
M168:20251130,20251130,2
M124:20251130,20251130,2
M138:20251130,20251130,2
M120:20251130,20251130,2
819:20251130,20251130,2
M131:20251130,20251130,2
M104:20251130,20251130,2
103:20251130,20251130,2
M150:20251130,20251130,2
510:20251130,20251130,2
619:20251130,20251130,1
150:20251130,20251130,2
404:20251130,20251130,2
608:20251130,20251130,1
429:20251130,20251130,2
157:20251130,20251130,2
M115:20251130,20251130,2
M130:20251130,20251130,2
M166:20251130,20251130,2
115:20251130,20251130,2
M118:20251130,20251130,2
507:20251130,20251130,2
605:20251130,20251130,1
610:20251130,20251130,1
M137:20251130,20251130,2
M116:20251130,20251130,2
155:20251130,20251130,2
668:20251130,20251130,1
M146:20251130,20251130,2
635:20251130,20251130,1
123:20251130,20251130,2
M174:20251130,20251130,2
623:20251130,20251130,1
624:20251130,20251130,1
142:20251130,20251130,2
527:20251130,20251130,2
514:20251130,20251130,2
117:20251130,20251130,2
161:20251130,20251130,2
611:20251130,20251130,1
M126:20251130,20251130,2
M172:20251130,20251130,2
657:20251130,20251130,1
805:20251130,20251130,2
M176:20251130,20251130,2
M157:20251130,20251130,2
M142:20251130,20251130,2
M123:20251130,20251130,2
M139:20251130,20251130,2
M136:20251130,20251130,2
659:20251130,20251130,1
165:20251130,20251130,2
158:20251130,20251130,2
M119:20251130,20251130,2
662:20251130,20251130,1
602:20251130,20251130,1
646:20251130,20251126,2
173:20251130,20251126,1
M146:20251130,20251126,2
825:20251130,20251126,2
522:20251130,20251126,1
648:20251130,20251126,2
819:20251130,20251126,2
627:20251130,20251126,2
M121:20251130,20251126,2
108:20251130,20251126,1
644:20251130,20251126,2
101:20251130,20251126,1
M114:20251130,20251126,2
171:20251130,20251126,1
114:20251130,20251126,1
M157:20251130,20251126,2
805:20251130,20251126,1
M126:20251130,20251126,2
118:20251130,20251126,1
155:20251130,20251126,1
145:20251130,20251126,1
643:20251130,20251126,2
140:20251130,20251126,1
840:20251130,20251126,2
665:20251130,20251126,2
659:20251130,20251126,2
412:20251130,20251126,1
820:20251130,20251126,1
161:20251130,20251126,1
133:20251130,20251126,1
154:20251130,20251126,1
M156:20251130,20251126,2
629:20251130,20251126,2
610:20251130,20251126,2
M122:20251130,20251126,2
M119:20251130,20251126,2
416:20251130,20251126,1
126:20251130,20251126,1
614:20251130,20251126,2
M151:20251130,20251126,2
503:20251130,20251126,1
147:20251130,20251126,1
M154:20251130,20251126,2
163:20251130,20251126,1
M135:20251130,20251126,2
603:20251130,20251126,2
645:20251130,20251126,2
143:20251130,20251126,1
662:20251130,20251126,2
146:20251130,20251126,1
617:20251130,20251126,2
611:20251130,20251126,2
116:20251130,20251126,1
663:20251130,20251126,2
527:20251130,20251126,1
M137:20251130,20251126,2
635:20251130,20251126,2
106:20251130,20251126,1
519:20251130,20251126,1
160:20251130,20251126,1
165:20251130,20251126,1
172:20251130,20251126,1
169:20251130,20251126,1
144:20251130,20251126,1
401:20251130,20251126,1
616:20251130,20251126,2
655:20251130,20251126,2
M160:20251130,20251126,2
619:20251130,20251126,2
131:20251130,20251126,1
814:20251130,20251126,1
526:20251130,20251126,1
M101:20251130,20251126,2
511:20251130,20251126,1
M149:20251130,20251126,2
M173:20251130,20251126,2
138:20251130,20251126,1
M132:20251130,20251126,2
135:20251130,20251126,1
M141:20251130,20251126,2
650:20251130,20251126,2
M106:20251130,20251126,2
M104:20251130,20251126,2
107:20251130,20251126,1
625:20251130,20251126,2
654:20251130,20251126,2
664:20251130,20251126,2
M118:20251130,20251126,2
405:20251130,20251126,1
502:20251130,20251126,1
M155:20251130,20251126,2
417:20251130,20251126,1
111:20251130,20251126,1
115:20251130,20251126,1
M162:20251130,20251126,2
M115:20251130,20251126,2
M108:20251130,20251126,2
M176:20251130,20251126,2
409:20251130,20251126,1
507:20251130,20251126,1
811:20251130,20251126,1
M163:20251130,20251126,2
M150:20251130,20251126,2
157:20251130,20251126,1
518:20251130,20251126,1
633:20251130,20251126,2
M116:20251130,20251126,2
158:20251130,20251126,1
634:20251130,20251126,2
M153:20251130,20251126,2
632:20251130,20251126,2
606:20251130,20251126,2
668:20251130,20251126,2
132:20251130,20251126,1
413:20251130,20251126,1
112:20251130,20251126,1
M145:20251130,20251126,2
110:20251130,20251126,1
M139:20251130,20251126,2
M112:20251130,20251126,2
M147:20251130,20251126,2
652:20251130,20251126,2
105:20251130,20251126,1
M174:20251130,20251126,2
624:20251130,20251126,2
630:20251130,20251126,2
M152:20251130,20251126,2
620:20251130,20251126,2
636:20251130,20251126,2
601:20251130,20251126,2
M171:20251130,20251126,2
M169:20251130,20251126,2
M113:20251130,20251126,2
424:20251130,20251126,1
M102:20251130,20251126,2
139:20251130,20251126,1
637:20251130,20251126,2
M109:20251130,20251126,2
142:20251130,20251126,1
136:20251130,20251126,1
615:20251130,20251126,2
166:20251130,20251126,1
609:20251130,20251126,2
807:20251130,20251126,1
428:20251130,20251126,1
612:20251130,20251126,2
621:20251130,20251126,2
128:20251130,20251126,1
151:20251130,20251126,1
137:20251130,20251126,1
M127:20251130,20251126,2
M161:20251130,20251126,2
119:20251130,20251126,1
M134:20251130,20251126,2
514:20251130,20251126,1
658:20251130,20251126,2
113:20251130,20251126,1
150:20251130,20251126,1
M158:20251130,20251126,2
641:20251130,20251126,2
M165:20251130,20251126,2
121:20251130,20251126,1
642:20251130,20251126,2
M131:20251130,20251126,2
127:20251130,20251126,1
125:20251130,20251126,1
168:20251130,20251126,1
120:20251130,20251126,1
159:20251130,20251126,1
162:20251130,20251126,1
M138:20251130,20251126,2
102:20251130,20251126,1
M124:20251130,20251126,2
523:20251130,20251126,1
515:20251130,20251126,1
M144:20251130,20251126,2
660:20251130,20251126,2
M143:20251130,20251126,2
604:20251130,20251126,2
657:20251130,20251126,2
M148:20251130,20251126,2
613:20251130,20251126,2
816:20251130,20251126,1
M140:20251130,20251126,2
605:20251130,20251126,2
104:20251130,20251126,1
M110:20251130,20251126,2
809:20251130,20251126,1
M170:20251130,20251126,2
M142:20251130,20251126,2
M166:20251130,20251126,2
M172:20251130,20251126,2
141:20251130,20251126,1
153:20251130,20251126,1
170:20251130,20251126,1
123:20251130,20251126,1
608:20251130,20251126,2
M120:20251130,20251126,2
425:20251130,20251126,1
M164:20251130,20251126,2
626:20251130,20251126,2
622:20251130,20251126,2
176:20251130,20251126,1
M168:20251130,20251126,2
510:20251130,20251126,1
152:20251130,20251126,1
429:20251130,20251126,1
640:20251130,20251126,2
117:20251130,20251126,1
148:20251130,20251126,1
M117:20251130,20251126,2
149:20251130,20251126,1
164:20251130,20251126,1
M133:20251130,20251126,2
404:20251130,20251126,1
623:20251130,20251126,2
M105:20251130,20251126,2
M136:20251130,20251126,2
631:20251130,20251126,2
653:20251130,20251126,2
156:20251130,20251126,1
420:20251130,20251126,1
M125:20251130,20251126,2
M103:20251130,20251126,2
129:20251130,20251126,1
639:20251130,20251126,2
638:20251130,20251126,2
167:20251130,20251126,1
651:20251130,20251126,2
822:20251130,20251126,1
661:20251130,20251126,2
M123:20251130,20251126,2
M129:20251130,20251126,2
134:20251130,20251126,1
848:20251130,20251126,2
174:20251130,20251126,1
649:20251130,20251126,2
421:20251130,20251126,1
122:20251130,20251126,1
408:20251130,20251126,1
618:20251130,20251126,2
656:20251130,20251126,2
M128:20251130,20251126,2
124:20251130,20251126,1
628:20251130,20251126,2
M167:20251130,20251126,2
103:20251130,20251126,1
647:20251130,20251126,2
109:20251130,20251126,1
M130:20251130,20251126,2
M159:20251130,20251126,2
M111:20251130,20251126,2
607:20251130,20251126,2
602:20251130,20251126,2
M107:20251130,20251126,2
130:20251130,20251126,1
506:20251130,20251126,1
610:20251130,20251127,1
M122:20251130,20251127,2
M119:20251130,20251127,2
416:20251130,20251127,2
126:20251130,20251127,2
614:20251130,20251127,1
147:20251130,20251127,2
M151:20251130,20251127,2
503:20251130,20251127,2
M154:20251130,20251127,2
163:20251130,20251127,2
M135:20251130,20251127,2
603:20251130,20251127,1
645:20251130,20251127,1
143:20251130,20251127,2
662:20251130,20251127,1
146:20251130,20251127,2
617:20251130,20251127,1
611:20251130,20251127,1
116:20251130,20251127,2
663:20251130,20251127,1
527:20251130,20251127,2
M137:20251130,20251127,2
635:20251130,20251127,1
106:20251130,20251127,2
519:20251130,20251127,2
160:20251130,20251127,2
165:20251130,20251127,2
172:20251130,20251127,2
169:20251130,20251127,2
144:20251130,20251127,2
401:20251130,20251127,2
616:20251130,20251127,1
655:20251130,20251127,1
M160:20251130,20251127,2
619:20251130,20251127,1
131:20251130,20251127,2
814:20251130,20251127,2
526:20251130,20251127,2
M101:20251130,20251127,2
511:20251130,20251127,2
M149:20251130,20251127,2
M173:20251130,20251127,2
138:20251130,20251127,2
M132:20251130,20251127,2
135:20251130,20251127,2
M141:20251130,20251127,2
650:20251130,20251127,1
M106:20251130,20251127,2
107:20251130,20251127,2
M104:20251130,20251127,2
625:20251130,20251127,1
654:20251130,20251127,1
664:20251130,20251127,1
M118:20251130,20251127,2
405:20251130,20251127,2
502:20251130,20251127,2
M155:20251130,20251127,2
417:20251130,20251127,2
111:20251130,20251127,2
115:20251130,20251127,2
M162:20251130,20251127,2
M115:20251130,20251127,2
M108:20251130,20251127,2
M176:20251130,20251127,2
409:20251130,20251127,2
M150:20251130,20251127,2
507:20251130,20251127,2
811:20251130,20251127,2
M163:20251130,20251127,2
157:20251130,20251127,2
518:20251130,20251127,2
633:20251130,20251127,1
M116:20251130,20251127,2
158:20251130,20251127,2
634:20251130,20251127,1
M153:20251130,20251127,2
632:20251130,20251127,1
606:20251130,20251127,1
668:20251130,20251127,1
132:20251130,20251127,2
413:20251130,20251127,2
112:20251130,20251127,2
M145:20251130,20251127,2
110:20251130,20251127,2
M139:20251130,20251127,2
M112:20251130,20251127,2
M147:20251130,20251127,2
652:20251130,20251127,1
105:20251130,20251127,2
M174:20251130,20251127,2
M152:20251130,20251127,2
624:20251130,20251127,1
630:20251130,20251127,1
620:20251130,20251127,1
636:20251130,20251127,1
601:20251130,20251127,1
M171:20251130,20251127,2
M169:20251130,20251127,2
M113:20251130,20251127,2
424:20251130,20251127,2
M102:20251130,20251127,2
139:20251130,20251127,2
M109:20251130,20251127,2
637:20251130,20251127,1
142:20251130,20251127,2
136:20251130,20251127,2
615:20251130,20251127,1
166:20251130,20251127,2
609:20251130,20251127,1
807:20251130,20251127,2
428:20251130,20251127,2
612:20251130,20251127,1
621:20251130,20251127,1
128:20251130,20251127,2
151:20251130,20251127,2
137:20251130,20251127,2
M127:20251130,20251127,2
119:20251130,20251127,2
M161:20251130,20251127,2
M134:20251130,20251127,2
514:20251130,20251127,2
658:20251130,20251127,1
113:20251130,20251127,2
150:20251130,20251127,2
M158:20251130,20251127,2
641:20251130,20251127,1
M165:20251130,20251127,2
121:20251130,20251127,2
642:20251130,20251127,1
M131:20251130,20251127,2
127:20251130,20251127,2
125:20251130,20251127,2
168:20251130,20251127,2
120:20251130,20251127,2
159:20251130,20251127,2
162:20251130,20251127,2
M138:20251130,20251127,2
102:20251130,20251127,2
660:20251130,20251127,1
M124:20251130,20251127,2
523:20251130,20251127,2
515:20251130,20251127,2
M144:20251130,20251127,2
M143:20251130,20251127,2
604:20251130,20251127,1
657:20251130,20251127,1
M148:20251130,20251127,2
613:20251130,20251127,1
816:20251130,20251127,2
M140:20251130,20251127,2
809:20251130,20251127,2
605:20251130,20251127,1
104:20251130,20251127,2
M110:20251130,20251127,2
M170:20251130,20251127,2
M142:20251130,20251127,2
M166:20251130,20251127,2
141:20251130,20251127,2
M172:20251130,20251127,2
153:20251130,20251127,2
170:20251130,20251127,2
123:20251130,20251127,2
608:20251130,20251127,1
M120:20251130,20251127,2
425:20251130,20251127,2
M164:20251130,20251127,2
626:20251130,20251127,1
622:20251130,20251127,1
176:20251130,20251127,2
M168:20251130,20251127,2
510:20251130,20251127,2
152:20251130,20251127,2
429:20251130,20251127,2
640:20251130,20251127,1
117:20251130,20251127,2
148:20251130,20251127,2
M117:20251130,20251127,2
149:20251130,20251127,2
164:20251130,20251127,2
M133:20251130,20251127,2
404:20251130,20251127,2
623:20251130,20251127,1
M105:20251130,20251127,2
M136:20251130,20251127,2
631:20251130,20251127,1
653:20251130,20251127,1
156:20251130,20251127,2
420:20251130,20251127,2
M125:20251130,20251127,2
M103:20251130,20251127,2
129:20251130,20251127,2
639:20251130,20251127,1
638:20251130,20251127,1
167:20251130,20251127,2
651:20251130,20251127,1
822:20251130,20251127,2
661:20251130,20251127,1
M123:20251130,20251127,2
M129:20251130,20251127,2
134:20251130,20251127,2
848:20251130,20251127,2
174:20251130,20251127,2
649:20251130,20251127,1
421:20251130,20251127,2
122:20251130,20251127,2
408:20251130,20251127,2
618:20251130,20251127,1
656:20251130,20251127,1
M128:20251130,20251127,2
124:20251130,20251127,2
628:20251130,20251127,1
M167:20251130,20251127,2
M130:20251130,20251127,2
103:20251130,20251127,2
647:20251130,20251127,1
109:20251130,20251127,2
M159:20251130,20251127,2
M111:20251130,20251127,2
607:20251130,20251127,1
602:20251130,20251127,1
M107:20251130,20251127,2
130:20251130,20251127,2
506:20251130,20251127,2
646:20251130,20251127,1
173:20251130,20251127,2
M146:20251130,20251127,2
825:20251130,20251127,2
522:20251130,20251127,2
648:20251130,20251127,1
819:20251130,20251127,2
627:20251130,20251127,1
M121:20251130,20251127,2
108:20251130,20251127,2
644:20251130,20251127,1
101:20251130,20251127,2
M114:20251130,20251127,2
171:20251130,20251127,2
114:20251130,20251127,2
M157:20251130,20251127,2
805:20251130,20251127,2
M126:20251130,20251127,2
118:20251130,20251127,2
155:20251130,20251127,2
145:20251130,20251127,2
643:20251130,20251127,1
140:20251130,20251127,2
840:20251130,20251127,2
665:20251130,20251127,1
659:20251130,20251127,1
412:20251130,20251127,2
820:20251130,20251127,2
161:20251130,20251127,2
133:20251130,20251127,2
154:20251130,20251127,2
M156:20251130,20251127,2
629:20251130,20251127,1
646:20251130,20251128,2
173:20251130,20251128,2
M146:20251130,20251128,1
825:20251130,20251128,1
648:20251130,20251128,2
522:20251130,20251128,2
819:20251130,20251128,1
627:20251130,20251128,2
M121:20251130,20251128,1
108:20251130,20251128,2
644:20251130,20251128,2
101:20251130,20251128,2
M114:20251130,20251128,1
171:20251130,20251128,2
114:20251130,20251128,2
M157:20251130,20251128,1
805:20251130,20251128,2
M126:20251130,20251128,1
118:20251130,20251128,2
155:20251130,20251128,2
145:20251130,20251128,2
643:20251130,20251128,2
140:20251130,20251128,2
840:20251130,20251128,1
665:20251130,20251128,2
659:20251130,20251128,2
412:20251130,20251128,2
820:20251130,20251128,2
161:20251130,20251128,2
133:20251130,20251128,2
154:20251130,20251128,2
M156:20251130,20251128,1
629:20251130,20251128,2
610:20251130,20251128,2
M122:20251130,20251128,1
M119:20251130,20251128,1
416:20251130,20251128,2
126:20251130,20251128,2
614:20251130,20251128,2
147:20251130,20251128,2
M151:20251130,20251128,1
503:20251130,20251128,2
M154:20251130,20251128,1
163:20251130,20251128,2
M135:20251130,20251128,1
603:20251130,20251128,2
143:20251130,20251128,2
645:20251130,20251128,2
662:20251130,20251128,2
146:20251130,20251128,2
617:20251130,20251128,2
611:20251130,20251128,2
663:20251130,20251128,2
116:20251130,20251128,2
527:20251130,20251128,2
M137:20251130,20251128,1
635:20251130,20251128,2
106:20251130,20251128,2
519:20251130,20251128,2
160:20251130,20251128,2
165:20251130,20251128,2
172:20251130,20251128,2
169:20251130,20251128,2
144:20251130,20251128,2
401:20251130,20251128,2
616:20251130,20251128,2
655:20251130,20251128,2
814:20251130,20251128,2
M160:20251130,20251128,1
619:20251130,20251128,2
131:20251130,20251128,2
526:20251130,20251128,2
M101:20251130,20251128,1
511:20251130,20251128,2
M149:20251130,20251128,1
M173:20251130,20251128,1
138:20251130,20251128,2
M132:20251130,20251128,1
135:20251130,20251128,2
M141:20251130,20251128,1
650:20251130,20251128,2
M106:20251130,20251128,1
107:20251130,20251128,2
M104:20251130,20251128,1
625:20251130,20251128,2
654:20251130,20251128,2
664:20251130,20251128,2
M118:20251130,20251128,1
405:20251130,20251128,2
502:20251130,20251128,2
M155:20251130,20251128,1
417:20251130,20251128,2
111:20251130,20251128,2
115:20251130,20251128,2
M162:20251130,20251128,1
M115:20251130,20251128,1
M108:20251130,20251128,1
M176:20251130,20251128,1
409:20251130,20251128,2
M163:20251130,20251128,1
M150:20251130,20251128,1
507:20251130,20251128,2
811:20251130,20251128,2
157:20251130,20251128,2
518:20251130,20251128,2
633:20251130,20251128,2
M116:20251130,20251128,1
158:20251130,20251128,2
634:20251130,20251128,2
M153:20251130,20251128,1
632:20251130,20251128,2
606:20251130,20251128,2
668:20251130,20251128,2
132:20251130,20251128,2
413:20251130,20251128,2
112:20251130,20251128,2
M139:20251130,20251128,1
M145:20251130,20251128,1
110:20251130,20251128,2
M112:20251130,20251128,1
M147:20251130,20251128,1
652:20251130,20251128,2
105:20251130,20251128,2
M174:20251130,20251128,1
M152:20251130,20251128,1
624:20251130,20251128,2
630:20251130,20251128,2
620:20251130,20251128,2
636:20251130,20251128,2
601:20251130,20251128,2
M171:20251130,20251128,1
M169:20251130,20251128,1
M113:20251130,20251128,1
424:20251130,20251128,2
M102:20251130,20251128,1
139:20251130,20251128,2
M109:20251130,20251128,1
637:20251130,20251128,2
142:20251130,20251128,2
136:20251130,20251128,2
615:20251130,20251128,2
166:20251130,20251128,2
609:20251130,20251128,2
807:20251130,20251128,2
428:20251130,20251128,2
612:20251130,20251128,2
621:20251130,20251128,2
128:20251130,20251128,2
151:20251130,20251128,2
137:20251130,20251128,2
M127:20251130,20251128,1
119:20251130,20251128,2
M161:20251130,20251128,1
658:20251130,20251128,2
M134:20251130,20251128,1
514:20251130,20251128,2
113:20251130,20251128,2
150:20251130,20251128,2
M158:20251130,20251128,1
641:20251130,20251128,2
M165:20251130,20251128,1
121:20251130,20251128,2
642:20251130,20251128,2
125:20251130,20251128,2
M131:20251130,20251128,1
127:20251130,20251128,2
168:20251130,20251128,2
120:20251130,20251128,2
159:20251130,20251128,2
162:20251130,20251128,2
M138:20251130,20251128,1
102:20251130,20251128,2
M144:20251130,20251128,1
660:20251130,20251128,2
M124:20251130,20251128,1
523:20251130,20251128,2
515:20251130,20251128,2
657:20251130,20251128,2
M143:20251130,20251128,1
604:20251130,20251128,2
M148:20251130,20251128,1
613:20251130,20251128,2
816:20251130,20251128,2
M140:20251130,20251128,1
M110:20251130,20251128,1
809:20251130,20251128,2
605:20251130,20251128,2
104:20251130,20251128,2
M170:20251130,20251128,1
M142:20251130,20251128,1
M166:20251130,20251128,1
141:20251130,20251128,2
M172:20251130,20251128,1
170:20251130,20251128,2
153:20251130,20251128,2
123:20251130,20251128,2
608:20251130,20251128,2
M120:20251130,20251128,1
425:20251130,20251128,2
M164:20251130,20251128,1
626:20251130,20251128,2
622:20251130,20251128,2
176:20251130,20251128,2
M168:20251130,20251128,1
510:20251130,20251128,2
152:20251130,20251128,2
429:20251130,20251128,2
640:20251130,20251128,2
117:20251130,20251128,2
148:20251130,20251128,2
M117:20251130,20251128,1
149:20251130,20251128,2
164:20251130,20251128,2
M133:20251130,20251128,1
404:20251130,20251128,2
623:20251130,20251128,2
M105:20251130,20251128,1
M136:20251130,20251128,1
631:20251130,20251128,2
653:20251130,20251128,2
156:20251130,20251128,2
420:20251130,20251128,2
M125:20251130,20251128,1
M103:20251130,20251128,1
129:20251130,20251128,2
639:20251130,20251128,2
638:20251130,20251128,2
167:20251130,20251128,2
651:20251130,20251128,2
822:20251130,20251128,2
661:20251130,20251128,2
M123:20251130,20251128,1
M129:20251130,20251128,1
134:20251130,20251128,2
848:20251130,20251128,1
174:20251130,20251128,2
649:20251130,20251128,2
421:20251130,20251128,2
122:20251130,20251128,2
408:20251130,20251128,2
M167:20251130,20251128,1
618:20251130,20251128,2
656:20251130,20251128,2
M128:20251130,20251128,1
124:20251130,20251128,2
628:20251130,20251128,2
M130:20251130,20251128,1
103:20251130,20251128,2
647:20251130,20251128,2
109:20251130,20251128,2
M159:20251130,20251128,1
M111:20251130,20251128,1
607:20251130,20251128,2
602:20251130,20251128,2
M107:20251130,20251128,1
130:20251130,20251128,2
506:20251130,20251128,2
133:20251130,20251129,2
154:20251130,20251129,2
M156:20251130,20251129,2
629:20251130,20251129,1
610:20251130,20251129,1
M122:20251130,20251129,2
M119:20251130,20251129,2
416:20251130,20251129,2
126:20251130,20251129,2
614:20251130,20251129,1
147:20251130,20251129,2
M151:20251130,20251129,2
503:20251130,20251129,2
M154:20251130,20251129,2
163:20251130,20251129,2
M135:20251130,20251129,2
603:20251130,20251129,1
143:20251130,20251129,2
645:20251130,20251129,1
662:20251130,20251129,1
146:20251130,20251129,2
617:20251130,20251129,1
611:20251130,20251129,1
663:20251130,20251129,1
116:20251130,20251129,2
527:20251130,20251129,2
M137:20251130,20251129,2
635:20251130,20251129,1
106:20251130,20251129,2
519:20251130,20251129,2
160:20251130,20251129,2
165:20251130,20251129,2
172:20251130,20251129,2
169:20251130,20251129,2
144:20251130,20251129,2
401:20251130,20251129,2
616:20251130,20251129,1
655:20251130,20251129,1
814:20251130,20251129,2
M160:20251130,20251129,2
619:20251130,20251129,1
131:20251130,20251129,2
526:20251130,20251129,2
M101:20251130,20251129,2
511:20251130,20251129,2
M149:20251130,20251129,2
M173:20251130,20251129,2
138:20251130,20251129,2
M132:20251130,20251129,2
135:20251130,20251129,2
M141:20251130,20251129,2
650:20251130,20251129,1
M106:20251130,20251129,2
107:20251130,20251129,2
M104:20251130,20251129,2
625:20251130,20251129,1
654:20251130,20251129,1
664:20251130,20251129,1
M118:20251130,20251129,2
405:20251130,20251129,2
502:20251130,20251129,2
M155:20251130,20251129,2
417:20251130,20251129,2
111:20251130,20251129,2
115:20251130,20251129,2
M162:20251130,20251129,2
M115:20251130,20251129,2
M108:20251130,20251129,2
M176:20251130,20251129,2
409:20251130,20251129,2
M163:20251130,20251129,2
M150:20251130,20251129,2
507:20251130,20251129,2
811:20251130,20251129,2
157:20251130,20251129,2
518:20251130,20251129,2
633:20251130,20251129,1
M116:20251130,20251129,2
158:20251130,20251129,2
634:20251130,20251129,1
M153:20251130,20251129,2
632:20251130,20251129,1
606:20251130,20251129,1
668:20251130,20251129,1
132:20251130,20251129,2
413:20251130,20251129,2
112:20251130,20251129,2
M139:20251130,20251129,2
M145:20251130,20251129,2
110:20251130,20251129,2
M112:20251130,20251129,2
M147:20251130,20251129,2
652:20251130,20251129,1
105:20251130,20251129,2
M174:20251130,20251129,2
M152:20251130,20251129,2
624:20251130,20251129,1
630:20251130,20251129,1
620:20251130,20251129,1
636:20251130,20251129,1
601:20251130,20251129,1
M171:20251130,20251129,2
M169:20251130,20251129,2
M113:20251130,20251129,2
424:20251130,20251129,2
M102:20251130,20251129,2
139:20251130,20251129,2
M109:20251130,20251129,2
